source,frame_id,point_id,x,y,z,doppler,snr,noise
right,84,2,-1.8356,3.2966,-0.8031,-0.8645,152,542
right,84,3,0.478,0.9328,-0.2231,-0.5763,224,607
right,84,4,2.1734,6.1241,1.383,-0.5763,137,480
right,84,5,-5.3346,3.9602,0,-0.5763,137,480
right,85,1,3.1485,4.5495,-0.6628,-1.729,113,420
right,85,2,-0.1147,1.2437,-0.3059,-0.8645,185,620
right,85,3,-1.7208,3.3284,-0.9178,-0.8645,144,547
right,85,4,-2.8107,3.1919,1.4723,-0.8645,149,552
right,85,5,-5.137,4.0959,-0.9879,-0.8645,121,483
right,85,6,0.5417,0.8973,-0.2231,-0.5763,222,609
right,86,1,-6.2142,5.3873,-1.4914,-2.3053,134,366
right,86,2,2.5494,4.6693,-0.6373,-1.729,131,426
right,86,3,-2.065,3.1266,-0.9178,-0.8645,133,549
right,86,4,-1.5296,3.6452,1.6571,-0.8645,112,543
right,86,5,0.3824,0.7462,-0.1785,-0.5763,261,579
right,87,1,-2.065,3.158,-0.8031,-0.8645,146,552
right,87,2,-2.4219,3.2988,1.2747,-0.8645,154,552
right,87,3,0.4079,0.7259,-0.204,-0.5763,258,591
right,88,1,2.7533,4.3339,-0.3059,-1.729,165,413
right,88,2,-1.8356,3.2966,-0.8031,-0.8645,116,563
right,88,3,0.3824,0.7462,-0.1785,-0.5763,245,603
right,88,4,-0.2549,1.335,1.6571,-0.2882,131,562
right,89,1,2.492,4.1894,-0.733,-1.729,126,422
right,89,2,-3.3142,4.4673,-0.3314,-1.4408,123,423
right,89,3,-2.6769,3.0956,1.2747,-0.8645,148,551
right,89,4,0.2549,4.0845,-1.2747,-0.8645,148,551
right,89,5,0.4079,0.7326,-0.1785,-0.5763,246,595
right,89,6,1.9758,6.1432,1.5806,-0.5763,125,462
right,90,1,2.3454,4.3256,-0.2932,-1.729,135,438
right,90,2,-5.8126,5.4466,-1.6953,-1.729,126,373
right,90,3,-0.6692,4.3509,-0.9369,-0.8645,146,550
right,90,4,-4.9713,3.7796,-1.5296,-0.8645,112,486
right,90,5,0.3824,0.7462,-0.1785,-0.5763,244,604
right,90,6,-0.0637,1.3576,1.6571,-0.2882,125,565
right,91,1,2.492,4.2124,-0.5864,-1.729,140,436
right,91,2,-1.4022,4.0485,-0.1275,-0.8645,136,558
right,91,3,0.3824,0.7462,-0.1785,-0.5763,244,608
right,91,4,-0.1912,1.1713,1.7846,-0.2882,151,570
right,92,1,2.6386,4.1533,-0.2932,-1.729,194,429
right,92,2,-2.6769,3.0956,1.2747,-0.8645,145,548
right,92,3,-7.1511,8.033,-1.9503,-0.8645,153,433
right,92,4,0.3314,0.7702,-0.1785,-0.5763,251,609
right,92,5,-0.0637,1.2759,1.7208,-0.2882,135,568
right,93,1,0.1912,1.2308,-2.9637,0,112,512
right,93,2,2.7852,4.0565,-0.2932,-1.729,176,428
right,93,3,-0.7648,4.1221,-0.8923,-0.8645,166,542
right,93,4,-0.7011,4.5861,0.8413,-0.8645,164,549
right,93,5,-7.1511,8.033,-1.9503,-0.8645,169,419
right,93,6,0.3824,0.7462,-0.1785,-0.5763,254,604
right,93,7,2.1033,5.9665,1.1472,-0.5763,112,483
right,93,8,0,1.2775,1.7208,-0.2882,123,574
right,94,1,2.6641,3.8674,-0.4207,-1.729,159,430
right,94,2,-2.3008,3.0844,1.3321,-0.8645,171,528
right,94,3,-0.9815,4.5343,0.8413,-0.8645,148,537
right,94,4,-7.4761,7.7314,-1.9503,-0.8645,167,419
right,94,5,0.3059,0.7807,-0.1785,-0.5763,277,590
right,94,6,-0.1402,1.1851,2.0331,-0.2882,126,567
right,95,1,2.6641,3.8496,-0.5609,-1.729,174,441
right,95,2,-2.0586,3.251,1.3321,-0.8645,160,540
right,95,3,-0.7011,4.5581,0.9815,-0.8645,156,548
right,95,4,-7.1511,7.947,-2.2753,-0.8645,193,401
right,95,5,0.3314,0.7702,-0.1785,-0.5763,244,611
right,95,6,-0.0637,1.1851,1.7846,-0.2882,135,556
right,96,1,2.5239,3.9801,-0.1402,-1.729,170,424
right,96,2,-1.4532,3.5631,1.3321,-0.8645,163,534
right,96,3,-3.754,1.0113,1.211,-0.8645,163,534
right,96,4,-7.1511,7.947,-2.2753,-0.8645,179,404
right,96,5,0.4334,0.7237,-0.153,-0.5763,236,592
right,96,6,2.5685,5.9692,1.383,-0.5763,116,454
right,96,7,0.0637,1.1851,1.7846,-0.2882,133,564
right,97,1,-0.9688,3.8878,-0.7266,-0.8645,162,537
right,97,2,-7.4761,7.7314,-1.9503,-0.8645,168,409
right,97,3,0.3059,0.542,-0.1147,-0.5763,243,584
