frame_id	accel_x	accel_y	accel_z	free_accel_x	free_accel_y	free_accel_z	delta_v_x	delta_v_y	delta_v_z	delta_q_w	delta_q_x	delta_q_y	delta_q_z	rate_x	rate_y	rate_z	quat_w	quat_x	quat_y	quat_z	mag_x	mag_y	mag_z	temperature	status_byte	packet_counter	time_fine
71	-0.680122	-0.116068	9.76568	0.0937336	-0.664661	0.948189	-0.006806	-0.00116771	0.0976564	1	3.39337e-05	-2.48255e-05	2.91391e-05	0.00678673	-0.0049651	0.00582781	0	0	0	0	0.0613788	0.511949	-0.977777	34	3	48125	4864064
72	-0.412467	-0.192346	9.78629	0.379361	-0.748244	0.94866	-0.00413082	-0.00193202	0.0978625	1	4.33847e-05	-3.16033e-05	8.20573e-06	0.00867693	-0.00632065	0.00164115	0	0	0	0	0.0642099	0.51823	-0.975631	34	3	48128	4864364
73	-0.987737	-0.195028	9.78845	-0.186298	-0.77967	1.00089	-0.00987328	-0.00197832	0.0978843	1	0.00014166	2.06107e-05	1.54525e-05	0.028332	0.00412214	0.00309049	0	0	0	0	0.0600056	0.512874	-0.974215	34	3	48132	4864764
74	-0.769684	-0.00274474	9.81683	-0.01009	-0.56303	1.01099	-0.00771116	-4.1e-05	0.0981671	1	6.66607e-05	-7.29354e-05	3.01635e-05	0.0133321	-0.0145871	0.00603269	0	0	0	0	0.0660352	0.516841	-0.98072	34	3	48135	4865064
75	0.53889	-0.419886	9.52955	1.16404	-0.83309	0.564517	0.00536068	-0.00415975	0.0952988	1	-0.000206251	-0.000147245	-1.90414e-05	-0.0412502	-0.0294489	-0.00380827	0	0	0	0	0.0595535	0.513338	-0.972687	34	3	48138	4865364
76	-1.82165	-0.0789078	9.69257	-0.996411	-0.722384	1.00754	-0.0181542	-0.000860984	0.0969367	1	0.000365005	0.000320782	3.14761e-05	0.0730009	0.0641565	0.00629522	0	0	0	0	0.0612317	0.514948	-0.981751	34	3	48142	4865764
77	-0.983422	-0.380132	9.86741	-0.167287	-0.975093	1.06719	-0.00978948	-0.00383994	0.098677	1	0.000194179	0.00022609	1.50832e-05	0.0388358	0.045218	0.00301664	0	0	0	0	0.0642792	0.516252	-0.97416	34	3	48145	4866064
78	-0.866412	0.159709	9.81802	-0.0683727	-0.403491	1.0181	-0.00864478	0.00158592	0.0981821	1	5.47846e-05	9.88637e-05	2.40326e-05	0.0109569	0.0197727	0.00480653	0	0	0	0	0.0631438	0.514941	-0.982265	34	3	48148	4866364
79	-0.273563	-0.320569	9.82594	0.57834	-0.851826	0.98273	-0.00272355	-0.00320199	0.0982599	1	-1.85263e-05	6.18307e-05	-1.14883e-05	-0.00370526	0.0123662	-0.00229766	0	0	0	0	0.0651726	0.519667	-0.974593	34	3	48152	4866764
80	-1.25472	0.0564443	9.81094	-0.449347	-0.505615	1.02543	-0.0125334	0.000579587	0.0981111	1	-7.84237e-05	7.03868e-05	9.74826e-06	-0.0156847	0.0140774	0.00194965	0	0	0	0	0.0627486	0.513436	-0.979771	34	3	48155	4867064
81	-1.2861	0.0720882	9.6994	-0.494164	-0.450141	1.02675	-0.0128982	0.000723724	0.0969891	1	-1.6708e-05	-0.000191995	1.54887e-05	-0.0033416	-0.038399	0.00309773	0	0	0	0	0.0670193	0.520672	-0.977104	34	3	48158	4867364
82	-0.546778	0.09263	9.66722	0.220165	-0.36171	0.892164	-0.00548577	0.000925927	0.0966712	1	-1.64513e-07	-9.27067e-05	3.69006e-05	-3.29026e-05	-0.0185413	0.00738012	0	0	0	0	0.0628401	0.516743	-0.973637	34	3	48162	4867764
83	-0.589651	-0.205562	9.7833	0.196453	-0.778181	0.946277	-0.00590125	-0.00205488	0.0978328	1	-6.53326e-06	-2.51877e-05	4.54444e-05	-0.00130665	-0.00503753	0.00908889	0	0	0	0	0.0650037	0.518827	-0.982187	34	3	48165	4868064
84	-0.51729	-0.0209998	9.78101	0.242118	-0.555139	0.965184	-0.00517533	-0.000206605	0.09781	1	-1.89483e-05	-1.24552e-05	3.02542e-05	-0.00378966	-0.00249105	0.00605084	0	0	0	0	0.0638835	0.513302	-0.972708	34	3	48168	4868364
85	-0.719119	-0.118873	9.79755	0.0340542	-0.688014	0.976748	-0.00721327	-0.00119536	0.0979738	1	3.15837e-05	-0.000113048	3.05703e-05	0.00631674	-0.0226096	0.00611406	0	0	0	0	0.0631315	0.51495	-0.982769	34	3	48172	4868764
86	-0.648542	-0.103296	9.77951	0.134269	-0.671002	0.96631	-0.00649524	-0.0010395	0.0977944	1	3.05008e-05	-5.07163e-05	4.38296e-05	0.00610017	-0.0101433	0.00876593	0	0	0	0	0.0633455	0.515275	-0.973672	34	3	48175	4869064
87	-0.56862	-0.0515741	9.7794	0.209774	-0.627184	0.950088	-0.0056917	-0.000522281	0.0977936	1	3.21625e-05	-2.82338e-05	2.186e-05	0.0064325	-0.00564676	0.004372	0	0	0	0	0.0636003	0.514955	-0.983276	34	3	48178	4869364
88	-0.722854	-0.108445	9.77993	0.0547206	-0.701664	0.972446	-0.00722833	-0.00110394	0.0977991	1	9.76436e-05	7.84042e-07	2.70156e-05	0.0195287	0.000156808	0.00540313	0	0	0	0	0.0670762	0.518703	-0.976138	34	3	48182	4869764
89	-0.657031	-0.063175	9.80429	0.12174	-0.633911	0.985814	-0.00657105	-0.000640956	0.0980428	1	4.55156e-05	-3.93412e-06	2.13663e-05	0.00910313	-0.000786824	0.00427325	0	0	0	0	0.0622959	0.512456	-0.979286	34	3	48185	4870064
90	-0.526205	-0.0912601	9.80691	0.255674	-0.66979	0.980301	-0.00526276	-0.000924796	0.098069	1	6.18566e-05	-3.70063e-06	5.98645e-06	0.0123713	-0.000740127	0.00119729	0	0	0	0	0.0666074	0.518698	-0.975631	34	3	48188	4870364
