frame_id	accel_x	accel_y	accel_z	free_accel_x	free_accel_y	free_accel_z	delta_v_x	delta_v_y	delta_v_z	delta_q_w	delta_q_x	delta_q_y	delta_q_z	rate_x	rate_y	rate_z	quat_w	quat_x	quat_y	quat_z	mag_x	mag_y	mag_z	temperature	status_byte	packet_counter	time_fine
35	-0.754456	-0.0507444	9.78955	0.128219	-0.547471	0.986936	-0.00754247	-0.000514015	0.0978956	1	3.24082e-05	1.05705e-05	1.49886e-05	0.00648164	0.0021141	0.00299772	0	0	0	0	0.00718387	0.508287	-0.993265	33.625	1	34285	3477102
36	-0.770169	-0.0817438	9.78942	0.104599	-0.582036	0.993587	-0.00770648	-0.000828262	0.0978937	1	5.48548e-05	-2.45482e-05	5.45182e-06	0.010971	-0.00490964	0.00109036	0	0	0	0	0.00678438	0.506304	-0.991287	33.625	1	34289	3477502
37	-0.753994	-0.0473079	9.78589	0.117784	-0.550089	0.985433	-0.00754647	-0.000476766	0.0978584	1	1.76079e-05	-3.34361e-05	1.5965e-05	0.00352157	-0.00668721	0.003193	0	0	0	0	0.0066624	0.51073	-0.993209	33.625	1	34292	3477802
38	-0.720096	-0.0864013	9.78258	0.157987	-0.5898	0.97822	-0.00720054	-0.00087523	0.0978257	1	5.59875e-05	1.97821e-06	1.8302e-05	0.0111975	0.000395643	0.0036604	0	0	0	0	0.00535763	0.506785	-0.99026	33.625	1	34295	3478102
39	-0.753505	-0.0746018	9.7907	0.118836	-0.580703	0.991307	-0.0075357	-0.000755536	0.0979069	1	4.70112e-05	-3.49277e-06	2.07556e-05	0.00940225	-0.000698554	0.00415112	0	0	0	0	0.00626245	0.507301	-0.992273	33.625	1	34299	3478502
40	-0.785161	-0.0583917	9.78936	0.0822188	-0.569779	0.993388	-0.00785444	-0.000593066	0.0978933	1	4.47946e-05	-1.45903e-05	2.41196e-05	0.00895892	-0.00291806	0.00482391	0	0	0	0	0.00676489	0.509691	-0.989697	33.625	1	34302	3478802
41	-0.745091	-0.0707093	9.77948	0.122431	-0.580504	0.977933	-0.00745066	-0.000714847	0.0977948	1	3.80819e-05	1.12297e-06	2.05653e-05	0.00761638	0.000224594	0.00411306	0	0	0	0	0.0076726	0.50635	-0.994321	33.625	1	34305	3479102
42	-0.708844	-0.047398	9.77809	0.154323	-0.560614	0.976364	-0.0070897	-0.000481981	0.0977807	1	3.98737e-05	-6.51521e-06	1.43387e-05	0.00797474	-0.00130304	0.00286773	0	0	0	0	0.0062259	0.508773	-0.992745	33.625	1	34309	3479502
43	-0.697038	-0.0507673	9.78102	0.162466	-0.566819	0.977802	-0.00696979	-0.000516226	0.0978102	1	4.24738e-05	2.9336e-06	1.75183e-05	0.00849477	0.00058672	0.00350367	0	0	0	0	0.00671463	0.506836	-0.993801	33.625	1	34312	3479802
44	-0.767165	-0.0701441	9.7793	0.0889329	-0.589736	0.982363	-0.00767296	-0.00071009	0.0977928	1	4.25875e-05	-6.83971e-06	2.08207e-05	0.00851749	-0.00136794	0.00416415	0	0	0	0	0.00822439	0.508703	-0.989726	33.625	1	34315	3480102
45	-0.712284	-0.0889554	9.79405	0.13814	-0.610463	0.988956	-0.00712917	-0.00089784	0.09794	1	4.0289e-05	-3.26053e-05	2.76663e-05	0.0080578	-0.00652105	0.00553326	0	0	0	0	0.00671509	0.508282	-0.992758	33.625	1	34318	3480402
