"frame_id	point_id	x	y	z	doppler	snr	noise"
"542	11	0.2738	1.7386	-0.2738	0.5981	57104	10215"
"542	12	0.3066	2.4641	0.23	0.5981	57104	10215"
"543	1	-0.1533	0.9522	2.2996	0	57104	10215"
"543	2	-4.2543	4.9304	1.0129	0.1495	57104	10215"
"543	3	-13.973	6.8362	-1.9273	0.1495	57104	10215"
"543	4	0.7665	0.4323	-0.1369	0.2991	57104	10215"
"543	5	0	0.7754	-0.438	0.2991	57104	10215"
"543	6	0.3011	0.6572	-0.5202	0.2991	57104	10215"
"543	7	0.3504	1.3749	0.1314	0.2991	57104	10215"
"543	8	-0.2628	1.3439	-0.3942	0.2991	57104	10215"
"543	9	0.2792	2.9439	-0.6516	0.2991	57104	10215"
"543	10	-1.0239	1.8808	-2.1408	0.2991	57104	10215"
"543	11	-4.6978	4.9543	1.2812	0.2991	57104	10215"
"543	12	5.7655	3.6569	-1.2812	0.2991	57104	10215"
"543	13	6.0447	5.9948	-0.7884	0.2991	57104	10215"
"543	14	-7.096	3.9797	2.6281	0.2991	57104	10215"
"543	15	0.1095	1.7566	-0.2738	0.7477	57104	10215"
"543	16	0.1533	2.4842	0.1533	0.7477	57104	10215"
"544	1	-13.973	6.8362	-1.9273	0.1495	57104	10215"
"544	2	-0.3011	0.7922	0.2738	0.2991	57104	10215"
"544	3	-4.4569	4.6432	1.4181	0.2991	57104	10215"
"544	4	5.5191	6.5245	-0.2628	0.2991	57104	10215"
"544	5	7.2603	16.5701	1.6754	0.2991	57104	10215"
"544	6	0.0931	3.0036	-0.3723	0.4486	57104	10215"
"544	7	0.2409	1.9445	0	0.7477	57104	10215"
"544	8	0	2.4641	0.3833	0.7477	57104	10215"
"545	1	-0.6516	1.3971	2.6062	0.1495	57104	10215"
"545	2	-11.3886	2.0538	-0.3559	0.1495	57104	10215"
"545	3	-13.973	6.8362	-1.9273	0.1495	57104	10215"
"545	4	-0.3285	1.017	0	0.2991	57104	10215"
"545	5	0.1643	0.9506	0.4599	0.2991	57104	10215"
"545	6	0.3066	1.3888	0.0876	0.2991	57104	10215"
"545	7	-4.4569	4.6432	1.4181	0.2991	57104	10215"
"545	8	-5.0373	5.0196	0.438	0.2991	57104	10215"
"545	9	4.8183	5.2302	-0.438	0.2991	57104	10215"
"545	10	5.5191	6.5245	-0.2628	0.2991	57104	10215"
"545	11	8.3772	16.112	0.5585	0.2991	57104	10215"
"545	12	-0.1643	0.8736	0.0548	0.4486	57104	10215"
"545	13	0.1916	0.7514	0.438	0.4486	57104	10215"
"545	14	0	3.0223	-0.1862	0.4486	57104	10215"
"545	15	-0.2738	1.6727	-0.5475	0.7477	57104	10215"
"545	16	0.5475	1.6941	0.0548	0.7477	57104	10215"
"545	17	0.3066	2.4736	-0.0767	0.7477	57104	10215"
"546	1	-0.1533	0.9522	2.2996	0	57104	10215"
"546	2	-13.973	6.8362	-1.9273	0.1495	57104	10215"
"546	3	-4.0298	3.9966	-0.5256	0.2991	57104	10215"
"546	4	-4.4569	4.7481	1.0129	0.2991	57104	10215"
"546	5	-5.0373	4.9957	-0.657	0.2991	57104	10215"
"546	6	6.5704	2.6126	0.876	0.2991	57104	10215"
"546	7	6.439	3.4518	-1.6097	0.2991	57104	10215"
"546	8	-4.8292	5.5967	1.1498	0.2991	57104	10215"
"546	9	5.2563	6.7226	0.5256	0.2991	57104	10215"
"546	10	0.1752	1.4033	0.1752	0.4486	57104	10215"
"546	11	-0.1095	1.723	-0.438	0.7477	57104	10215"
"546	12	0.3833	2.4641	0	0.7477	57104	10215"
"547	1	-0.0986	0.9672	3.0552	0	57104	10215"
"547	2	-13.973	6.8362	-1.9273	0.1495	57104	10215"
"547	3	-5.3986	2.7379	-0.1862	0.2991	57104	10215"
"547	4	-3.1647	4.4574	2.6062	0.2991	57104	10215"
"547	5	-4.4569	4.7003	1.2155	0.2991	57104	10215"
"547	6	-4.8183	5.244	0.219	0.2991	57104	10215"
"547	7	6.1323	2.5	-2.6281	0.2991	57104	10215"
"547	8	5.5191	6.5086	0.5256	0.2991	57104	10215"
"547	9	-0.1916	0.8484	0.1916	0.4486	57104	10215"
"547	10	-0.23	1.0249	0.1971	0.4486	57104	10215"
"547	11	0.23	0.7832	0.6899	0.4486	57104	10215"
"547	12	0.219	1.408	0	0.4486	57104	10215"
"547	13	0.3723	2.9688	-0.4654	0.4486	57104	10215"
"547	14	-0.8377	2.2364	-1.8616	0.4486	57104	10215"
"547	15	-0.0876	2.7373	0.7884	0.7477	57104	10215"
"547	16	0.2738	1.6727	-0.5475	0.8972	57104	10215"
"548	1	-0.0767	0.7522	2.3763	0	57104	10215"
"548	2	0.2081	1.2923	3.1209	0	57104	10215"
"548	3	-13.973	6.8362	-1.9273	0.1495	57104	10215"
"548	4	-4.4569	4.7003	1.2155	0.2991	57104	10215"
"548	5	5.7819	6.2928	0.2628	0.2991	57104	10215"
"548	6	-0.1314	1.0586	0.0657	0.4486	57104	10215"
"548	7	0.1752	1.4135	-0.0438	0.4486	57104	10215"
"548	8	0.4654	2.9688	-0.3723	0.4486	57104	10215"
"548	9	-0.7446	2.3424	-1.7685	0.4486	57104	10215"
"548	10	0.3942	2.0997	-0.0657	0.8972	57104	10215"
"548	11	0.3285	2.6464	0.1643	0.8972	57104	10215"
"549	1	-0.4161	0.938	3.225	0	57104	10215"
"549	2	-13.973	6.9541	-1.4455	0.1495	57104	10215"
"549	3	-4.2543	4.8844	1.2155	0.2991	57104	10215"
"549	4	-0.0657	1.0647	0.0657	0.4486	57104	10215"
"549	5	0.3285	0.9824	-0.2628	0.4486	57104	10215"
"549	6	0.4271	0.934	-0.2957	0.4486	57104	10215"
"549	7	0.2792	3.0022	-0.2792	0.4486	57104	10215"
"549	8	5.7819	6.2982	0	0.4486	57104	10215"
"549	9	0.3614	1.9248	-0.0602	0.8972	57104	10215"
"549	10	-0.4818	1.7017	-0.8432	0.8972	57104	10215"
"550	1	-0.0767	0.7522	2.3763	0	57104	10215"
"550	2	-0.3121	0.9776	-3.225	0	57104	10215"
"550	3	-1.7685	2.1953	1.8726	0	57104	10215"
"550	4	-0.7446	1.6606	2.4201	0.1495	57104	10215"
"550	5	-13.4911	7.7438	-1.9273	0.1495	57104	10215"
"550	6	-4.4569	4.6432	1.4181	0.2991	57104	10215"
"550	7	-0.3614	1.0009	0.0986	0.4486	57104	10215"
"550	8	-4.0408	5.9787	-1.1224	0.4486	57104	10215"
"550	9	5.7819	6.2928	-0.2628	0.4486	57104	10215"
"550	10	-3.548	12.2228	1.5769	0.4486	57104	10215"
"550	11	0.1533	2.4842	0.1533	0.8972	57104	10215"
"550	12	0.1205	1.9556	0	1.0467	57104	10215"
"551	1	-0.6516	1.5584	2.5132	0.1495	57104	10215"
"551	2	-13.973	6.9541	-1.4455	0.1495	57104	10215"
"551	3	-4.4569	4.7003	1.2155	0.2991	57104	10215"
"551	4	-0.1971	1.0079	0.2957	0.4486	57104	10215"
"551	5	0.2628	0.6719	0.7884	0.4486	57104	10215"
"551	6	-0.2957	3.1864	-0.1971	0.4486	57104	10215"
"551	7	1.2812	2.6906	1.1827	0.4486	57104	10215"
"551	8	1.1827	2.6906	1.2812	0.4486	57104	10215"
"551	9	5.7819	6.2763	-0.5256	0.4486	57104	10215"
"551	10	0.1807	1.9426	-0.1807	1.0467	57104	10215"
"551	11	0.4654	2.9203	-0.6516	1.0467	57104	10215"
"552	1	-0.0767	0.7522	2.3763	0	57104	10215"
"552	2	-13.973	6.9541	-1.4455	0.1495	57104	10215"
"552	3	-4.3693	5.0636	1.0403	0.2991	57104	10215"
"552	4	0.0329	1.0637	-0.0986	0.4486	57104	10215"
"552	5	-0.1971	1.5787	-0.1971	0.4486	57104	10215"
"552	6	-2.7924	4.7981	2.4201	0.4486	57104	10215"
"552	7	-4.8402	3.5968	-0.5585	0.4486	57104	10215"
"552	8	5.7819	6.2763	-0.5256	0.4486	57104	10215"
"552	9	0.1205	1.9519	-0.1205	1.0467	57104	10215"
"552	10	0.4654	2.9395	-0.5585	1.0467	57104	10215"
"553	1	-0.0767	0.7522	2.3763	0	57104	10215"
"553	2	-13.4911	7.7438	-1.9273	0.1495	57104	10215"
"553	3	-4.1612	5.1903	1.2484	0.2991	57104	10215"
"553	4	5.5191	6.5086	-0.5256	0.4486	57104	10215"
"553	5	0.0657	1.0662	-0.0329	0.5981	57104	10215"
"553	6	0.2957	3.1864	-0.1971	0.5981	57104	10215"
"553	7	-0.2628	2.1171	-0.1314	1.0467	57104	10215"
"553	8	0.4599	2.4509	0	1.0467	57104	10215"
"553	9	0.3723	2.9921	-0.2792	1.0467	57104	10215"
"554	1	-0.0767	0.9614	2.2996	0	57104	10215"
"554	2	-4.3693	4.96	1.4564	0.2991	57104	10215"
"554	3	-13.973	6.9541	-1.4455	0.2991	57104	10215"
"554	4	5.2563	6.7226	-0.5256	0.4486	57104	10215"
"554	5	6.5704	5.9117	-1.0951	0.4486	57104	10215"
"554	6	0.1314	1.0354	-0.23	0.5981	57104	10215"
"554	7	0.2957	3.191	-0.0986	0.5981	57104	10215"
"554	8	-3.0881	16.4561	0	0.5981	57104	10215"
"554	9	-0.0657	2.1273	-0.1971	1.0467	57104	10215"
"554	10	0.1862	3.0209	-0.0931	1.0467	57104	10215"
"555	1	-13.973	6.8362	-1.9273	0.2991	57104	10215"
"555	2	-4.1612	5.1903	1.2484	0.4486	57104	10215"
"555	3	5.2563	6.738	-0.2628	0.4486	57104	10215"
"555	4	0.0329	1.0432	-0.23	0.5981	57104	10215"
"555	5	0.0712	2.3101	-0.1424	1.1963	57104	10215"
"556	1	0.104	1.3048	3.1209	0	57104	10215"
"556	2	-13.4911	7.7438	-1.9273	0.2991	57104	10215"
"556	3	-4.1612	5.1903	1.2484	0.4486	57104	10215"
"556	4	5.5191	6.5086	-0.5256	0.4486	57104	10215"
"556	5	0.0329	1.0601	-0.1314	0.5981	57104	10215"
"556	6	0.3942	1.5507	0.0986	0.5981	57104	10215"
"556	7	-0.2957	1.4794	-0.5421	0.5981	57104	10215"
"556	8	0.5202	1.6426	2.9129	0.5981	57104	10215"
"556	9	-0.3121	3.2655	-0.8322	0.5981	57104	10215"
"556	10	-1.1443	2.8324	1.4564	0.5981	57104	10215"
"556	11	0.2135	2.2958	-0.2135	1.1963	57104	10215"
"556	12	0.1862	3.0094	-0.2792	1.1963	57104	10215"
"557	1	-0.6132	1.1365	2.5405	0.1495	57104	10215"
"557	2	-4.5774	4.7687	1.4564	0.2991	57104	10215"
"557	3	-13.973	6.9541	-1.4455	0.2991	57104	10215"
"557	4	-0.1314	3.1464	2.891	0.4486	57104	10215"
"557	5	5.5191	6.5086	-0.5256	0.4486	57104	10215"
"557	6	0.0986	1.0458	-0.1971	0.5981	57104	10215"
"557	7	0	3.2046	-0.0986	0.5981	57104	10215"
"557	8	0.1424	2.3068	-0.1424	1.1963	57104	10215"
"557	9	0.1971	3.1864	-0.2957	1.1963	57104	10215"
"558	1	0.9363	1.6393	2.8088	0	57104	10215"
"558	2	-6.6032	9.6034	2.5679	0.2991	57104	10215"
"558	3	11.0054	3.5624	-2.9348	0.2991	57104	10215"
"558	4	-13.973	6.9541	-1.4455	0.2991	57104	10215"
"558	5	-4.1612	5.236	1.0403	0.4486	57104	10215"
"558	6	6.1707	6.1666	-0.2683	0.4486	57104	10215"
"558	7	0.0986	1.056	-0.1314	0.5981	57104	10215"
"558	8	0.115	1.232	-0.1533	0.5981	57104	10215"
"558	9	-0.104	3.3827	0	0.5981	57104	10215"
"558	10	1.3524	2.7392	1.4564	0.5981	57104	10215"
"558	11	-0.0712	2.3046	-0.2135	1.1963	57104	10215"
"558	12	0.1971	3.194	-0.1971	1.1963	57104	10215"
"559	1	-0.7008	1.0847	2.5405	0.1495	57104	10215"
"559	2	0.2628	3.3613	2.6281	0.4486	57104	10215"
"559	3	-4.3693	5.0636	1.0403	0.4486	57104	10215"
"559	4	5.6341	6.6442	-0.5366	0.4486	57104	10215"
"559	5	0.0767	1.2421	-0.0767	0.5981	57104	10215"
"559	6	0.2957	3.1788	-0.2957	0.5981	57104	10215"
"559	7	0	2.3057	-0.2135	1.1963	57104	10215"
"559	8	0.0986	3.1986	-0.1971	1.1963	57104	10215"
"560	1	0	0.9645	2.2996	0	57104	10215"
"560	2	0	1.3089	3.1209	0	57104	10215"
"560	3	-14.6191	5.8131	-1.9492	0.2991	57104	10215"
"560	4	-4.1612	5.1903	1.2484	0.4486	57104	10215"
"560	5	6.209	7.0484	2.0697	0.4486	57104	10215"
"560	6	6.6251	6.9869	1.8068	0.4486	57104	10215"
"560	7	0	1.2374	-0.1533	0.5981	57104	10215"
"560	8	0.8322	3.2204	-0.6242	0.5981	57104	10215"
"560	9	-0.8322	2.5361	-2.0806	0.5981	57104	10215"
"560	10	5.5191	6.482	-0.7884	0.5981	57104	10215"
"561	1	0.4161	1.241	3.1209	0	57104	10215"
"561	2	5.092	2.1084	0.3395	0.1495	57104	10215"
"561	3	0.3942	2.0133	2.4639	0.2991	57104	10215"
"561	4	-1.0841	2.8158	1.0841	0.2991	57104	10215"
"561	5	-4.5774	4.7687	1.4564	0.4486	57104	10215"
"561	6	6.324	7.0836	2.4091	0.4486	57104	10215"
"561	7	0	1.2374	-0.1533	0.5981	57104	10215"
"561	8	0.6242	3.2853	-0.5202	0.5981	57104	10215"
"561	9	-0.9363	2.5826	-1.9766	0.5981	57104	10215"
"561	10	5.2563	6.6607	-1.0513	0.5981	57104	10215"
"561	11	0	2.3057	-0.2135	1.3458	57104	10215"
"561	12	0.3504	2.8229	-0.1752	1.3458	57104	10215"
"562	1	-0.0767	0.7522	2.3763	0	57104	10215"
"562	2	-0.2464	1.0035	2.4639	0.1495	57104	10215"
"562	3	-4.5774	4.7687	1.4564	0.4486	57104	10215"
"562	4	0.0383	1.2368	-0.1533	0.5981	57104	10215"
"562	5	0.6242	3.3115	-0.3121	0.5981	57104	10215"
"562	6	5.2563	6.6969	-0.7884	0.5981	57104	10215"
"562	7	0	2.4831	-0.23	1.3458	57104	10215"
"563	1	0.1643	1.0202	2.4639	0	57104	10215"
"563	2	0.4106	3.376	2.8745	0.4486	57104	10215"
"563	3	-4.2707	5.3269	1.2812	0.4486	57104	10215"
"563	4	7.2274	6.3619	1.8068	0.4486	57104	10215"
"563	5	0.0383	1.2249	-0.23	0.5981	57104	10215"
"563	6	5.6341	6.617	-0.8049	0.5981	57104	10215"
"563	7	-0.1533	2.4842	-0.1533	1.3458	57104	10215"
"564	1	0	0.9645	2.2996	0	57104	10215"
"564	2	-14.2905	7.2641	0	0.2991	57104	10215"
"564	3	-4.3693	5.0164	1.2484	0.4486	57104	10215"
"564	4	6.0228	6.5378	-0.5475	0.4486	57104	10215"
"564	5	6.324	7.3844	1.2046	0.4486	57104	10215"
"564	6	0.0767	1.2231	-0.23	0.5981	57104	10215"
"564	7	-4.4897	5.7422	-0.449	0.5981	57104	10215"
"564	8	5.2563	6.6139	-1.3141	0.5981	57104	10215"
"564	9	0	2.4641	-0.3833	1.3458	57104	10215"
"565	1	-4.2707	5.3738	1.0677	0.4486	57104	10215"
"565	2	0.0767	1.2296	-0.1916	0.5981	57104	10215"
"565	3	-4.1393	6.2145	-0.4599	0.5981	57104	10215"
"565	4	5.6341	6.617	-0.8049	0.5981	57104	10215"
"565	5	5.4205	7.7966	2.4091	0.5981	57104	10215"
"565	6	0.1533	2.47	-0.3066	1.3458	57104	10215"
"566	1	0	0.7561	2.3763	0	57104	10215"
"566	2	-0.4654	1.7594	2.4201	0.2991	57104	10215"
"566	3	-13.973	6.9541	-1.4455	0.2991	57104	10215"
"566	4	-4.2707	5.3269	1.2812	0.4486	57104	10215"
"566	5	-3.9094	6.3116	-0.9199	0.5981	57104	10215"
"566	6	5.6341	6.6442	-0.5366	0.5981	57104	10215"
"566	7	0.0876	1.4114	-0.1752	0.7477	57104	10215"
"566	8	0.2464	2.649	-0.2464	1.3458	57104	10215"
"567	1	0.4818	2.7291	2.7705	0.2991	57104	10215"
"567	2	0.4106	3.5912	2.6008	0.4486	57104	10215"
"567	3	-4.4843	5.1484	1.2812	0.4486	57104	10215"
"567	4	5.7491	6.6005	-1.6426	0.5981	57104	10215"
"567	5	5.7217	7.6676	2.108	0.5981	57104	10215"
"567	6	-0.0438	1.4135	-0.1752	0.7477	57104	10215"
"567	7	0.2081	3.3522	-0.4161	0.7477	57104	10215"
"567	8	0.0821	2.6655	-0.1643	1.3458	57104	10215"
"568	1	-0.0767	0.7522	2.3763	0	57104	10215"
"568	2	-4.2707	5.3269	1.2812	0.4486	57104	10215"
"568	3	5.6341	6.617	-0.8049	0.5981	57104	10215"
"568	4	6.0228	7.3413	2.4091	0.5981	57104	10215"
"568	5	0.0438	1.3998	-0.2628	0.7477	57104	10215"
"568	6	0.3121	3.3441	-0.4161	0.7477	57104	10215"
"568	7	0.1752	2.8391	-0.1752	1.4953	57104	10215"
"569	1	-5.6067	0.9645	0.3504	0.2991	57104	10215"
"569	2	-4.2707	5.3269	1.2812	0.4486	57104	10215"
"569	3	5.3658	6.8627	-0.5366	0.5981	57104	10215"
"569	4	0.0438	1.4135	-0.1752	0.7477	57104	10215"
"569	5	0.5475	3.5047	-0.3285	0.7477	57104	10215"
"569	6	0.1752	2.8324	-0.2628	1.4953	57104	10215"
"570	1	-5.4315	1.7283	0	0.2991	57104	10215"
"570	2	-4.4843	5.1484	1.2812	0.4486	57104	10215"
"570	3	5.0975	6.8993	-1.6097	0.5981	57104	10215"
"570	4	5.5848	7.1428	-0.5585	0.5981	57104	10215"
"570	5	0.0876	1.4114	-0.1752	0.7477	57104	10215"
"570	6	0.0438	1.4182	-0.1314	0.7477	57104	10215"
"570	7	0.438	3.5201	-0.3285	0.7477	57104	10215"
"570	8	0.1752	2.8324	-0.2628	1.4953	57104	10215"
"571	1	0.104	1.0209	-3.225	0	57104	10215"
"571	2	-4.6978	4.8942	1.4948	0.4486	57104	10215"
"571	3	-3.6794	6.4974	-0.4599	0.5981	57104	10215"
"571	4	5.6341	6.6442	-0.5366	0.5981	57104	10215"
"571	5	5.4205	7.7966	2.4091	0.5981	57104	10215"
"571	6	0.1752	1.3895	-0.2628	0.7477	57104	10215"
"571	7	4.205	16.5744	0	0.7477	57104	10215"
"572	1	-0.3285	0.9797	2.4639	0	57104	10215"
"572	2	-0.5585	1.7321	2.4201	0.2991	57104	10215"
"572	3	-14.1318	7.0331	-1.4619	0.2991	57104	10215"
"572	4	-4.4843	5.1484	1.2812	0.4486	57104	10215"
"572	5	-4.2707	5.3269	1.2812	0.4486	57104	10215"
"572	6	5.3658	6.8627	-0.5366	0.5981	57104	10215"
"572	7	0.1314	1.4019	-0.219	0.7477	57104	10215"
"572	8	3.1538	16.798	-0.5256	0.7477	57104	10215"
"573	1	-0.1533	0.7404	2.3763	0	57104	10215"
"573	2	-13.6445	7.9372	-1.4619	0.2991	57104	10215"
"573	3	-4.2707	5.3269	1.2812	0.5981	57104	10215"
"573	4	-3.767	6.6313	-0.7063	0.5981	57104	10215"
"573	5	5.3658	6.8364	-0.8049	0.5981	57104	10215"
"573	6	5.979	6.9816	-1.1389	0.5981	57104	10215"
"573	7	5.5191	8.0267	2.1463	0.5981	57104	10215"
"573	8	0.0876	1.4114	-0.1752	0.7477	57104	10215"
"573	9	0	3.7334	0.23	0.7477	57104	10215"
"573	10	3.6794	16.6907	-0.5256	0.7477	57104	10215"
"573	11	0.4654	2.9906	-0.0931	1.4953	57104	10215"
"574	1	-0.0821	0.806	2.546	0	57104	10215"
"574	2	-0.104	1.0209	-3.225	0	57104	10215"
"574	3	-1.5605	2.2609	1.9766	0	57104	10215"
"574	4	-14.6191	6.0532	-0.9746	0.2991	57104	10215"
"574	5	-11.7117	2.6257	2.6446	0.4486	57104	10215"
"574	6	7.9337	8.8867	-3.0224	0.4486	57104	10215"
"574	7	-4.0572	5.5368	1.0677	0.5981	57104	10215"
"574	8	5.4753	7.0027	-0.5475	0.5981	57104	10215"
"574	9	0.0876	1.4196	-0.0876	0.7477	57104	10215"
"574	10	0.23	3.7334	0	0.7477	57104	10215"
"574	11	4.205	16.4992	-1.5769	0.7477	57104	10215"
"574	12	0.5913	3.145	-0.1971	1.4953	57104	10215"
"575	1	-0.1533	0.7404	2.3763	0	57104	10215"
"575	2	0.0876	1.5873	2.3653	0.2991	57104	10215"
"575	3	-5.6067	1.0111	0.1752	0.2991	57104	10215"
"575	4	-4.0572	5.4913	1.2812	0.5981	57104	10215"
"575	5	5.864	6.9154	-0.5585	0.5981	57104	10215"
"575	6	5.2125	8.143	2.4529	0.5981	57104	10215"
"575	7	0.0493	1.5902	-0.1971	0.7477	57104	10215"
"575	8	0.1205	1.9547	-0.0602	0.7477	57104	10215"
"575	9	0.115	3.737	0.115	0.7477	57104	10215"
"575	10	-4.6978	13.0471	-0.8541	0.7477	57104	10215"
"575	11	3.1538	16.7733	-1.0513	0.7477	57104	10215"
"575	12	0.3121	3.3683	-0.104	1.4953	57104	10215"
"576	1	-5.6067	1.0262	0	0.2991	57104	10215"
"576	2	0.2519	0.2213	-0.1205	0.4486	57104	10215"
"576	3	0.1095	0.184	-0.2847	0.4486	57104	10215"
"576	4	-4.1612	5.7166	0.876	0.5981	57104	10215"
"576	5	5.4753	7.0027	-0.5475	0.5981	57104	10215"
"576	6	0.1478	1.5686	-0.2957	0.7477	57104	10215"
"576	7	0.2409	1.9435	-0.0602	0.7477	57104	10215"
"576	8	0.115	3.737	0.115	0.7477	57104	10215"
"576	9	2.6555	17.0641	-0.5311	0.7477	57104	10215"
"577	1	-0.0986	0.9672	3.0552	0	57104	10215"
"577	2	0.0876	1.8215	2.1901	0.2991	57104	10215"
"577	3	-5.6067	1.0111	0.1752	0.2991	57104	10215"
"577	4	-13.305	8.6317	-1.4783	0.2991	57104	10215"
"577	5	0.2519	0.191	-0.1643	0.4486	57104	10215"
"577	6	-4.5993	5.2211	1.5331	0.5981	57104	10215"
"577	7	5.4753	6.9759	-0.8213	0.5981	57104	10215"
"577	8	6.1323	7.6489	1.8397	0.5981	57104	10215"
"577	9	0.1971	1.5787	-0.1971	0.7477	57104	10215"
"577	10	0.2409	1.9435	-0.0602	0.7477	57104	10215"
"577	11	0.3449	3.7228	-0.115	0.7477	57104	10215"
"577	12	-6.8332	12.0893	0.4271	0.7477	57104	10215"
"578	1	0.0767	0.9614	2.2996	0	57104	10215"
"578	2	0.104	1.3048	3.1209	0	57104	10215"
"578	3	-5.6067	1.0262	0	0.2991	57104	10215"
"578	4	0.1205	2.6427	2.891	0.4486	57104	10215"
"578	5	-13.305	8.6317	-1.4783	0.4486	57104	10215"
"578	6	-4.5993	5.2804	1.3141	0.5981	57104	10215"
"578	7	-4.4733	6.2171	0	0.5981	57104	10215"
"578	8	4.9278	7.3372	-1.0951	0.5981	57104	10215"
"578	9	0.0986	1.597	-0.0986	0.7477	57104	10215"
"579	1	0	0.7561	2.3763	0	57104	10215"
"579	2	0.2081	1.2923	3.1209	0	57104	10215"
"579	3	1.7685	1.8849	-2.1846	0	57104	10215"
"579	4	0.4599	2.3488	2.8745	0.2991	57104	10215"
"579	5	2.2996	1.3075	-2.6446	0.2991	57104	10215"
"579	6	-1.7247	3.1136	1.1498	0.2991	57104	10215"
"579	7	5.2563	2.1764	0.3504	0.2991	57104	10215"
"579	8	0.1259	2.7628	3.0224	0.4486	57104	10215"
"579	9	-15.2761	4.4433	-1.9711	0.4486	57104	10215"
"579	10	-4.5993	5.2804	1.3141	0.5981	57104	10215"
"579	11	5.7491	6.7521	-0.8213	0.5981	57104	10215"
"579	12	5.6177	8.17	2.1846	0.5981	57104	10215"
"579	13	0.1478	1.5932	-0.0986	0.7477	57104	10215"
"579	14	0.4818	3.887	0.1205	0.7477	57104	10215"
"579	15	0.4161	3.3327	-0.4161	1.4953	57104	10215"
"580	1	0	0.9645	2.2996	0	57104	10215"
"580	2	-0.1862	1.9286	2.327	0.2991	57104	10215"
"580	3	-0.23	1.4283	3.4494	0.2991	57104	10215"
"580	4	-14.2905	7.2474	-0.4928	0.2991	57104	10215"
"580	5	-4.5993	5.2804	1.3141	0.5981	57104	10215"
"580	6	5.4753	6.9759	-0.8213	0.5981	57104	10215"
"580	7	6.439	7.5934	0.6132	0.5981	57104	10215"
"580	8	6.981	11.323	-1.2319	0.5981	57104	10215"
"580	9	0.1478	1.584	-0.1971	0.7477	57104	10215"
"580	10	0.4161	3.3327	-0.4161	1.4953	57104	10215"
"581	1	0.0767	1.1274	2.223	0	57104	10215"
"581	2	-0.2792	2.1662	2.0478	0.2991	57104	10215"
"581	3	1.3962	2.1716	1.5824	0.2991	57104	10215"
"581	4	-5.6067	1.0262	0	0.2991	57104	10215"
"581	5	0.2409	2.8766	2.65	0.4486	57104	10215"
"581	6	-4.5993	5.2211	1.5331	0.5981	57104	10215"
"581	7	5.3056	7.326	-0.8377	0.5981	57104	10215"
"581	8	5.9298	7.9464	2.1846	0.5981	57104	10215"
"581	9	6.5704	11.5662	-1.2319	0.5981	57104	10215"
"581	10	0.3833	1.6967	-0.3833	0.7477	57104	10215"
"581	11	0.1314	2.1293	-0.1314	0.7477	57104	10215"
"581	12	0.3121	3.3554	-0.3121	1.4953	57104	10215"
"582	1	0.0821	1.3578	2.2996	0.1495	57104	10215"
"582	2	-1.0677	2.1625	1.1498	0.1495	57104	10215"
"582	3	-2.2996	1.3602	0	0.1495	57104	10215"
"582	4	-5.6067	1.0262	0	0.2991	57104	10215"
"582	5	0.3449	2.7338	2.5296	0.4486	57104	10215"
"582	6	-4.8183	5.0196	1.5331	0.5981	57104	10215"
"582	7	5.4753	6.9759	-0.8213	0.5981	57104	10215"
"582	8	5.6177	8.3119	1.5605	0.5981	57104	10215"
"582	9	6.981	11.2708	-1.6426	0.5981	57104	10215"
"582	10	0.1095	1.7702	-0.1643	0.7477	57104	10215"
"583	1	-0.2464	0.7718	2.546	0	57104	10215"
"583	2	5.4315	1.7283	0	0.2991	57104	10215"
"583	3	0.5475	2.7558	2.1901	0.4486	57104	10215"
"583	4	-4.8183	4.9475	1.7521	0.5981	57104	10215"
"583	5	5.3056	7.326	-0.8377	0.5981	57104	10215"
"583	6	0.3833	1.7395	0	0.7477	57104	10215"
"583	7	0.1971	2.1243	0.1314	0.7477	57104	10215"
"584	1	-0.0767	0.9614	2.2996	0	57104	10215"
"584	2	0	1.7129	2.2777	0.2991	57104	10215"
"584	3	5.4315	1.7283	0	0.2991	57104	10215"
"584	4	0.1095	2.622	2.4091	0.4486	57104	10215"
"584	5	-4.0517	5.1622	-0.6078	0.5981	57104	10215"
"584	6	-4.4897	5.6001	1.3469	0.5981	57104	10215"
"584	7	4.7471	7.6997	-0.8377	0.5981	57104	10215"
"584	8	5.322	7.74	2.0697	0.5981	57104	10215"
"584	9	6.2418	7.7855	1.8726	0.5981	57104	10215"
"584	10	0.219	1.7677	0	0.7477	57104	10215"
"585	1	-2.1846	2.4988	1.7247	0.2991	57104	10215"
"585	2	-3.6794	0.6635	0.115	0.2991	57104	10215"
"585	3	-0.4599	1.6314	3.3345	0.2991	57104	10215"
"585	4	5.2563	2.1576	0	0.2991	57104	10215"
"585	5	0.5475	2.7558	2.1901	0.4486	57104	10215"
"585	6	-4.5993	5.2211	1.5331	0.5981	57104	10215"
"585	7	5.5848	7.1428	-0.5585	0.5981	57104	10215"
"585	8	0.219	1.7643	-0.1095	0.7477	57104	10215"
"585	9	-0.0767	0.7522	2.3763	-0.1495	57104	10215"
"586	1	0	0.9645	2.2996	0	57104	10215"
"586	2	5.7162	2.6541	1.1827	0.1495	57104	10215"
"586	3	3.5644	1.1284	0.115	0.2991	57104	10215"
"586	4	5.2563	2.1576	0	0.2991	57104	10215"
"586	5	-0.4161	2.3569	2.3927	0.4486	57104	10215"
