source,frame_id,point_id,x,y,z,doppler,snr,noise
right,221,1,-0.6274,1.135,-0.5438,0,276,438
right,222,1,-0.6274,1.114,-0.5856,0,278,438
right,223,1,-0.6274,1.135,-0.5438,0,268,446
right,224,1,-0.5856,1.1365,-0.5856,0,275,442
right,225,1,-0.6274,1.135,-0.5438,0,268,446
right,226,1,-0.5856,1.1365,-0.5856,0,283,434
right,227,1,-0.5856,1.1365,-0.5856,0,275,440
right,228,1,-0.5856,1.1365,-0.5856,0,279,438
right,228,2,0.3564,1.5951,-0.5092,0,120,539
right,229,1,-0.6274,1.135,-0.5438,0,277,438
right,230,1,-0.5856,1.1365,-0.5856,0,281,436
right,231,1,-0.6274,1.114,-0.5856,0,270,445
right,232,1,-0.5856,1.1365,-0.5856,0,274,443
right,233,1,-0.6274,1.114,-0.5856,0,276,441
right,234,1,-0.5438,1.1571,-0.5856,0,286,430
right,234,2,0.3564,1.5951,-0.5092,0,119,539
right,235,1,-0.5856,1.1365,-0.5856,0,287,430
right,236,1,-0.5019,1.1758,-0.5856,0,277,437
right,237,1,-0.5438,1.1571,-0.5856,0,281,435
right,238,1,-0.5019,1.1758,-0.5856,0,270,445
right,239,1,-0.4601,1.1928,-0.5856,0,277,437
right,240,1,-0.4601,1.2125,-0.5438,0,276,439
right,240,2,0.3564,1.5779,-0.5601,0,117,540
right,241,1,-0.4183,1.2275,-0.5438,0,274,442
right,241,2,0.3564,1.5951,-0.5092,0,113,545
right,242,1,-0.4601,1.2125,-0.5438,0,275,441
right,243,1,-0.4183,1.2275,-0.5438,0,272,444
right,244,1,-0.4601,1.2125,-0.5438,0,281,434
right,245,1,-0.4183,1.2452,-0.5019,0,276,439
right,246,1,-0.4601,1.2304,-0.5019,0,275,441
right,246,2,0.3564,1.5951,-0.5092,0,112,545
right,247,1,-0.4601,1.2466,-0.4601,0,266,445
right,248,1,-0.4601,1.2466,-0.4601,0,284,430
right,249,1,-0.5438,1.2275,-0.4183,0,279,434
right,250,1,-0.5438,1.2275,-0.4183,0,272,441
right,251,1,-0.5856,1.1758,-0.5019,0,270,441
right,252,1,-0.6274,1.1541,-0.5019,0,278,432
