source,frame_id,imu_idx,quat_w,quat_x,quat_y,quat_z,accel_x,accel_y,accel_z,free_accel_x,free_accel_y,free_accel_z,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z,rate_x,rate_y,rate_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,temperature,status_byte,packet_counter,time_fine
right,49,2,0.999332,0.00044939,0.0365378,0.000345075,-0.732008,-0.0737917,9.78039,0.352964,-0.189239,0.818957,-0.00732172,-0.000746125,0.0978037,1,4.02034e-05,-8.55306e-06,2.34433e-05,0.00804067,-0.00171061,0.00468866,0.999332,0.00044939,0.0365378,0.000345075,-0.246553,0.105689,-0.867707,35.0625,1,44281,4475232
right,49,3,0.999333,0.000477476,0.0365166,0.000365513,-0.729442,-0.0822752,9.78099,0.354199,-0.196613,0.817408,-0.00729858,-0.000831463,0.0978095,1,4.39343e-05,-2.13345e-05,8.04292e-06,0.00878686,-0.00426691,0.00160858,0.999333,0.000477476,0.0365166,0.000365513,-0.244173,0.104241,-0.86977,35.0625,1,44282,4475332
right,49,4,0.999333,0.000477476,0.0365166,0.000365513,-0.729442,-0.0822752,9.78099,0.354199,-0.196613,0.817408,-0.00729858,-0.000831463,0.0978095,1,4.39343e-05,-2.13345e-05,8.04292e-06,0.00878686,-0.00426691,0.00160858,0.999333,0.000477476,0.0365166,0.000365513,-0.244173,0.104241,-0.86977,35.0625,1,44282,4475332
right,49,5,0.999333,0.000477476,0.0365166,0.000365513,-0.729442,-0.0822752,9.78099,0.354199,-0.196613,0.817408,-0.00729858,-0.000831463,0.0978095,1,4.39343e-05,-2.13345e-05,8.04292e-06,0.00878686,-0.00426691,0.00160858,0.999333,0.000477476,0.0365166,0.000365513,-0.244173,0.104241,-0.86977,35.0625,1,44282,4475332
right,49,6,0.999333,0.0004938,0.0365158,0.000365774,-0.730392,-0.0648541,9.78419,0.351819,-0.178299,0.821904,-0.00730495,-0.000657206,0.0978418,1,4.35934e-05,-5.31226e-06,9.22754e-06,0.00871867,-0.00106245,0.00184551,0.999333,0.0004938,0.0365158,0.000365774,-0.243239,0.105218,-0.870258,35.0625,1,44283,4475432
left,67,1,0.999333,0.0004938,0.0365158,0.000365774,-0.730392,-0.0648541,9.78419,0.351819,-0.178299,0.821904,-0.00730495,-0.000657206,0.0978418,1,4.35934e-05,-5.31226e-06,9.22754e-06,0.00871867,-0.00106245,0.00184551,0.999333,0.0004938,0.0365158,0.000365774,-0.243239,0.105218,-0.870258,35.0625,1,44283,4475432
left,67,2,0.999333,0.0004938,0.0365158,0.000365774,-0.730392,-0.0648541,9.78419,0.351819,-0.178299,0.821904,-0.00730495,-0.000657206,0.0978418,1,4.35934e-05,-5.31226e-06,9.22754e-06,0.00871867,-0.00106245,0.00184551,0.999333,0.0004938,0.0365158,0.000365774,-0.243239,0.105218,-0.870258,35.0625,1,44283,4475432
left,67,3,0.999333,0.000518821,0.0365146,0.00035469,-0.729604,-0.0774604,9.78984,0.356927,-0.194798,0.828375,-0.00729696,-0.000785558,0.0978982,1,5.54248e-05,-4.74816e-06,6.97394e-06,0.011085,-0.000949632,0.00139479,0.999333,0.000518821,0.0365146,0.00035469,-0.24416,0.104232,-0.869265,35.0625,1,44284,4475532
right,50,1,0.999333,0.000518821,0.0365146,0.00035469,-0.729604,-0.0774604,9.78984,0.356927,-0.194798,0.828375,-0.00729696,-0.000785558,0.0978982,1,5.54248e-05,-4.74816e-06,6.97394e-06,0.011085,-0.000949632,0.00139479,0.999333,0.000518821,0.0365146,0.00035469,-0.24416,0.104232,-0.869265,35.0625,1,44284,4475532
right,50,2,0.999333,0.000518821,0.0365146,0.00035469,-0.729604,-0.0774604,9.78984,0.356927,-0.194798,0.828375,-0.00729696,-0.000785558,0.0978982,1,5.54248e-05,-4.74816e-06,6.97394e-06,0.011085,-0.000949632,0.00139479,0.999333,0.000518821,0.0365146,0.00035469,-0.24416,0.104232,-0.869265,35.0625,1,44284,4475532
right,50,3,0.999333,0.000542167,0.0365159,0.000346299,-0.740187,-0.0762497,9.78653,0.340107,-0.195095,0.823247,-0.00740244,-0.000771757,0.0978652,1,4.71547e-05,-2.91327e-06,2.03414e-06,0.00943094,-0.000582654,0.000406827,0.999333,0.000542167,0.0365159,0.000346299,-0.244609,0.103731,-0.868264,35.0625,1,44285,4475632
right,50,4,0.999333,0.000542167,0.0365159,0.000346299,-0.740187,-0.0762497,9.78653,0.340107,-0.195095,0.823247,-0.00740244,-0.000771757,0.0978652,1,4.71547e-05,-2.91327e-06,2.03414e-06,0.00943094,-0.000582654,0.000406827,0.999333,0.000542167,0.0365159,0.000346299,-0.244609,0.103731,-0.868264,35.0625,1,44285,4475632
right,50,5,0.999333,0.000542167,0.0365159,0.000346299,-0.740187,-0.0762497,9.78653,0.340107,-0.195095,0.823247,-0.00740244,-0.000771757,0.0978652,1,4.71547e-05,-2.91327e-06,2.03414e-06,0.00943094,-0.000582654,0.000406827,0.999333,0.000542167,0.0365159,0.000346299,-0.244609,0.103731,-0.868264,35.0625,1,44285,4475632
right,50,6,0.999333,0.000574532,0.0365186,0.000345254,-0.731967,-0.0799461,9.78611,0.357288,-0.197962,0.823495,-0.00731995,-0.000809497,0.097861,1,5.05298e-05,-1.55193e-06,1.00433e-05,0.010106,-0.000310387,0.00200866,0.999333,0.000574532,0.0365186,0.000345254,-0.244604,0.104209,-0.867749,35.0625,1,44286,4475732
left,68,1,0.999333,0.000574532,0.0365186,0.000345254,-0.731967,-0.0799461,9.78611,0.357288,-0.197962,0.823495,-0.00731995,-0.000809497,0.097861,1,5.05298e-05,-1.55193e-06,1.00433e-05,0.010106,-0.000310387,0.00200866,0.999333,0.000574532,0.0365186,0.000345254,-0.244604,0.104209,-0.867749,35.0625,1,44286,4475732
left,68,2,0.999333,0.000574532,0.0365186,0.000345254,-0.731967,-0.0799461,9.78611,0.357288,-0.197962,0.823495,-0.00731995,-0.000809497,0.097861,1,5.05298e-05,-1.55193e-06,1.00433e-05,0.010106,-0.000310387,0.00200866,0.999333,0.000574532,0.0365186,0.000345254,-0.244604,0.104209,-0.867749,35.0625,1,44286,4475732
left,68,3,0.999333,0.000614401,0.0365134,0.000327166,-0.732169,-0.0574846,9.77883,0.352665,-0.174518,0.812936,-0.00732338,-0.000585991,0.0977881,1,5.73545e-05,-8.6338e-06,-4.92094e-06,0.0114709,-0.00172676,-0.000984188,0.999333,0.000614401,0.0365134,0.000327166,-0.244181,0.104729,-0.869759,35.0625,1,44287,4475832
left,68,4,0.999333,0.000614401,0.0365134,0.000327166,-0.732169,-0.0574846,9.77883,0.352665,-0.174518,0.812936,-0.00732338,-0.000585991,0.0977881,1,5.73545e-05,-8.6338e-06,-4.92094e-06,0.0114709,-0.00172676,-0.000984188,0.999333,0.000614401,0.0365134,0.000327166,-0.244181,0.104729,-0.869759,35.0625,1,44287,4475832
left,68,5,0.999333,0.000614401,0.0365134,0.000327166,-0.732169,-0.0574846,9.77883,0.352665,-0.174518,0.812936,-0.00732338,-0.000585991,0.0977881,1,5.73545e-05,-8.6338e-06,-4.92094e-06,0.0114709,-0.00172676,-0.000984188,0.999333,0.000614401,0.0365134,0.000327166,-0.244181,0.104729,-0.869759,35.0625,1,44287,4475832
right,51,1,0.999334,0.000633237,0.0364978,0.000351232,-0.726372,-0.079098,9.77761,0.35888,-0.197654,0.813596,-0.00726744,-0.000800143,0.0977757,1,4.46608e-05,-1.92356e-05,2.95748e-05,0.00893216,-0.00384712,0.00591496,0.999334,0.000633237,0.0364978,0.000351232,-0.243716,0.104255,-0.870782,35.0625,1,44288,4475932
right,51,2,0.999334,0.000633237,0.0364978,0.000351232,-0.726372,-0.079098,9.77761,0.35888,-0.197654,0.813596,-0.00726744,-0.000800143,0.0977757,1,4.46608e-05,-1.92356e-05,2.95748e-05,0.00893216,-0.00384712,0.00591496,0.999334,0.000633237,0.0364978,0.000351232,-0.243716,0.104255,-0.870782,35.0625,1,44288,4475932
right,51,3,0.999334,0.000633237,0.0364978,0.000351232,-0.726372,-0.079098,9.77761,0.35888,-0.197654,0.813596,-0.00726744,-0.000800143,0.0977757,1,4.46608e-05,-1.92356e-05,2.95748e-05,0.00893216,-0.00384712,0.00591496,0.999334,0.000633237,0.0364978,0.000351232,-0.243716,0.104255,-0.870782,35.0625,1,44288,4475932
right,51,4,0.999334,0.000639754,0.0364952,0.000338275,-0.747312,-0.0746526,9.78456,0.336368,-0.197077,0.82303,-0.00747462,-0.000753819,0.0978454,1,3.77819e-05,-7.62573e-06,-6.74452e-06,0.00755638,-0.00152515,-0.0013489,0.999334,0.000639754,0.0364952,0.000338275,-0.244658,0.103767,-0.870284,35.0625,1,44289,4476032
right,51,5,0.999334,0.000639754,0.0364952,0.000338275,-0.747312,-0.0746526,9.78456,0.336368,-0.197077,0.82303,-0.00747462,-0.000753819,0.0978454,1,3.77819e-05,-7.62573e-06,-6.74452e-06,0.00755638,-0.00152515,-0.0013489,0.999334,0.000639754,0.0364952,0.000338275,-0.244658,0.103767,-0.870284,35.0625,1,44289,4476032
right,51,6,0.999334,0.000639754,0.0364952,0.000338275,-0.747312,-0.0746526,9.78456,0.336368,-0.197077,0.82303,-0.00747462,-0.000753819,0.0978454,1,3.77819e-05,-7.62573e-06,-6.74452e-06,0.00755638,-0.00152515,-0.0013489,0.999334,0.000639754,0.0364952,0.000338275,-0.244658,0.103767,-0.870284,35.0625,1,44289,4476032
left,69,1,0.999334,0.000650933,0.0364861,0.000356628,-0.728565,-0.0731251,9.78275,0.356146,-0.186831,0.819287,-0.00728848,-0.000738869,0.0978272,1,3.77354e-05,-1.46047e-05,1.61306e-05,0.00754708,-0.00292094,0.00322612,0.999334,0.000650933,0.0364861,0.000356628,-0.245086,0.102768,-0.868789,35.0625,1,44290,4476132
left,69,2,0.999334,0.000650933,0.0364861,0.000356628,-0.728565,-0.0731251,9.78275,0.356146,-0.186831,0.819287,-0.00728848,-0.000738869,0.0978272,1,3.77354e-05,-1.46047e-05,1.61306e-05,0.00754708,-0.00292094,0.00322612,0.999334,0.000650933,0.0364861,0.000356628,-0.245086,0.102768,-0.868789,35.0625,1,44290,4476132
left,69,3,0.999334,0.000650933,0.0364861,0.000356628,-0.728565,-0.0731251,9.78275,0.356146,-0.186831,0.819287,-0.00728848,-0.000738869,0.0978272,1,3.77354e-05,-1.46047e-05,1.61306e-05,0.00754708,-0.00292094,0.00322612,0.999334,0.000650933,0.0364861,0.000356628,-0.245086,0.102768,-0.868789,35.0625,1,44290,4476132
left,69,4,0.999334,0.000678829,0.0364814,0.000356511,-0.734215,-0.085146,9.79014,0.348538,-0.205142,0.830517,-0.00734422,-0.000860713,0.0979012,1,4.70597e-05,-1.06098e-05,2.62824e-06,0.00941194,-0.00212196,0.000525647,0.999334,0.000678829,0.0364814,0.000356511,-0.245579,0.102781,-0.869291,35.0625,1,44291,4476232
right,52,1,0.999334,0.000678829,0.0364814,0.000356511,-0.734215,-0.085146,9.79014,0.348538,-0.205142,0.830517,-0.00734422,-0.000860713,0.0979012,1,4.70597e-05,-1.06098e-05,2.62824e-06,0.00941194,-0.00212196,0.000525647,0.999334,0.000678829,0.0364814,0.000356511,-0.245579,0.102781,-0.869291,35.0625,1,44291,4476232
right,52,2,0.999334,0.000678829,0.0364814,0.000356511,-0.734215,-0.085146,9.79014,0.348538,-0.205142,0.830517,-0.00734422,-0.000860713,0.0979012,1,4.70597e-05,-1.06098e-05,2.62824e-06,0.00941194,-0.00212196,0.000525647,0.999334,0.000678829,0.0364814,0.000356511,-0.245579,0.102781,-0.869291,35.0625,1,44291,4476232
right,52,3,0.999334,0.000702691,0.0364747,0.000374014,-0.731861,-0.0802792,9.78136,0.352775,-0.19943,0.816417,-0.007321,-0.000811868,0.0978134,1,4.54877e-05,-1.22843e-05,1.21144e-05,0.00909755,-0.00245686,0.00242288,0.999334,0.000702691,0.0364747,0.000374014,-0.245575,0.10326,-0.868775,35.0625,1,44292,4476332
right,52,4,0.999334,0.000702691,0.0364747,0.000374014,-0.731861,-0.0802792,9.78136,0.352775,-0.19943,0.816417,-0.007321,-0.000811868,0.0978134,1,4.54877e-05,-1.22843e-05,1.21144e-05,0.00909755,-0.00245686,0.00242288,0.999334,0.000702691,0.0364747,0.000374014,-0.245575,0.10326,-0.868775,35.0625,1,44292,4476332
right,52,5,0.999334,0.000702691,0.0364747,0.000374014,-0.731861,-0.0802792,9.78136,0.352775,-0.19943,0.816417,-0.007321,-0.000811868,0.0978134,1,4.54877e-05,-1.22843e-05,1.21144e-05,0.00909755,-0.00245686,0.00242288,0.999334,0.000702691,0.0364747,0.000374014,-0.245575,0.10326,-0.868775,35.0625,1,44292,4476332
right,52,6,0.999334,0.000735251,0.0364741,0.000380861,-0.733666,-0.07401,9.78821,0.349897,-0.193987,0.828948,-0.00733771,-0.000750483,0.0978819,1,5.26737e-05,-5.39239e-06,4.85031e-06,0.0105347,-0.00107848,0.000970061,0.999334,0.000735251,0.0364741,0.000380861,-0.245143,0.104737,-0.869755,35.0625,1,44293,4476432
left,70,1,0.999334,0.000735251,0.0364741,0.000380861,-0.733666,-0.07401,9.78821,0.349897,-0.193987,0.828948,-0.00733771,-0.000750483,0.0978819,1,5.26737e-05,-5.39239e-06,4.85031e-06,0.0105347,-0.00107848,0.000970061,0.999334,0.000735251,0.0364741,0.000380861,-0.245143,0.104737,-0.869755,35.0625,1,44293,4476432
left,70,2,0.999334,0.000735251,0.0364741,0.000380861,-0.733666,-0.07401,9.78821,0.349897,-0.193987,0.828948,-0.00733771,-0.000750483,0.0978819,1,5.26737e-05,-5.39239e-06,4.85031e-06,0.0105347,-0.00107848,0.000970061,0.999334,0.000735251,0.0364741,0.000380861,-0.245143,0.104737,-0.869755,35.0625,1,44293,4476432
left,70,3,0.999334,0.00076196,0.0364669,0.000402709,-0.725133,-0.0716176,9.78919,0.359638,-0.192678,0.826707,-0.00725352,-0.000726565,0.0978916,1,5.17853e-05,-1.12781e-05,1.72648e-05,0.0103571,-0.00225561,0.00345297,0.999334,0.00076196,0.0364669,0.000402709,-0.243235,0.104251,-0.870784,35.0625,1,44294,4476532
right,53,1,0.999334,0.00076196,0.0364669,0.000402709,-0.725133,-0.0716176,9.78919,0.359638,-0.192678,0.826707,-0.00725352,-0.000726565,0.0978916,1,5.17853e-05,-1.12781e-05,1.72648e-05,0.0103571,-0.00225561,0.00345297,0.999334,0.00076196,0.0364669,0.000402709,-0.243235,0.104251,-0.870784,35.0625,1,44294,4476532
right,53,2,0.999334,0.00076196,0.0364669,0.000402709,-0.725133,-0.0716176,9.78919,0.359638,-0.192678,0.826707,-0.00725352,-0.000726565,0.0978916,1,5.17853e-05,-1.12781e-05,1.72648e-05,0.0103571,-0.00225561,0.00345297,0.999334,0.00076196,0.0364669,0.000402709,-0.243235,0.104251,-0.870784,35.0625,1,44294,4476532
right,53,3,0.999335,0.000774479,0.0364586,0.000378297,-0.72859,-0.0668967,9.77975,0.354021,-0.188208,0.821145,-0.00728865,-0.00067743,0.0977973,1,4.35765e-05,-1.39998e-05,-4.09609e-06,0.00871531,-0.00279997,-0.000819218,0.999335,0.000774479,0.0364586,0.000378297,-0.244185,0.10425,-0.870275,35.0625,1,44295,4476632
right,53,4,0.999335,0.000774479,0.0364586,0.000378297,-0.72859,-0.0668967,9.77975,0.354021,-0.188208,0.821145,-0.00728865,-0.00067743,0.0977973,1,4.35765e-05,-1.39998e-05,-4.09609e-06,0.00871531,-0.00279997,-0.000819218,0.999335,0.000774479,0.0364586,0.000378297,-0.244185,0.10425,-0.870275,35.0625,1,44295,4476632
right,53,5,0.999335,0.000774479,0.0364586,0.000378297,-0.72859,-0.0668967,9.77975,0.354021,-0.188208,0.821145,-0.00728865,-0.00067743,0.0977973,1,4.35765e-05,-1.39998e-05,-4.09609e-06,0.00871531,-0.00279997,-0.000819218,0.999335,0.000774479,0.0364586,0.000378297,-0.244185,0.10425,-0.870275,35.0625,1,44295,4476632
right,53,6,0.999335,0.000790688,0.0364581,0.000380143,-0.736875,-0.0655818,9.78524,0.346742,-0.18649,0.822908,-0.00736976,-0.000664499,0.0978523,1,4.35337e-05,-5.23389e-06,1.09414e-05,0.00870675,-0.00104678,0.00218828,0.999335,0.000790688,0.0364581,0.000380143,-0.244099,0.102742,-0.867784,35.0625,1,44296,4476732
left,71,1,0.999335,0.000790688,0.0364581,0.000380143,-0.736875,-0.0655818,9.78524,0.346742,-0.18649,0.822908,-0.00736976,-0.000664499,0.0978523,1,4.35337e-05,-5.23389e-06,1.09414e-05,0.00870675,-0.00104678,0.00218828,0.999335,0.000790688,0.0364581,0.000380143,-0.244099,0.102742,-0.867784,35.0625,1,44296,4476732
left,71,2,0.999335,0.000790688,0.0364581,0.000380143,-0.736875,-0.0655818,9.78524,0.346742,-0.18649,0.822908,-0.00736976,-0.000664499,0.0978523,1,4.35337e-05,-5.23389e-06,1.09414e-05,0.00870675,-0.00104678,0.00218828,0.999335,0.000790688,0.0364581,0.000380143,-0.244099,0.102742,-0.867784,35.0625,1,44296,4476732
left,71,3,0.999335,0.000817397,0.0364598,0.000366108,-0.73511,-0.0752219,9.78243,0.344026,-0.197612,0.820319,-0.00735161,-0.000760491,0.0978242,1,4.10117e-05,-2.6991e-06,1.68626e-05,0.00820234,-0.000539821,0.00337251,0.999335,0.000817397,0.0364598,0.000366108,-0.242138,0.102699,-0.866278,35.0625,1,44297,4476832
left,71,4,0.999335,0.000817397,0.0364598,0.000366108,-0.73511,-0.0752219,9.78243,0.344026,-0.197612,0.820319,-0.00735161,-0.000760491,0.0978242,1,4.10117e-05,-2.6991e-06,1.68626e-05,0.00820234,-0.000539821,0.00337251,0.999335,0.000817397,0.0364598,0.000366108,-0.242138,0.102699,-0.866278,35.0625,1,44297,4476832
left,71,5,0.999335,0.000817397,0.0364598,0.000366108,-0.73511,-0.0752219,9.78243,0.344026,-0.197612,0.820319,-0.00735161,-0.000760491,0.0978242,1,4.10117e-05,-2.6991e-06,1.68626e-05,0.00820234,-0.000539821,0.00337251,0.999335,0.000817397,0.0364598,0.000366108,-0.242138,0.102699,-0.866278,35.0625,1,44297,4476832
right,54,1,0.999335,0.000836489,0.0364613,0.000307074,-0.736797,-0.0797074,9.78545,0.342254,-0.203065,0.826093,-0.00736832,-0.000803078,0.0978545,1,3.01805e-05,-1.8347e-06,6.57906e-06,0.00603609,-0.000366941,0.00131581,0.999335,0.000836489,0.0364613,0.000307074,-0.2427,0.10469,-0.868252,35.0625,1,44298,4476932
right,54,2,0.999335,0.000836489,0.0364613,0.000307074,-0.736797,-0.0797074,9.78545,0.342254,-0.203065,0.826093,-0.00736832,-0.000803078,0.0978545,1,3.01805e-05,-1.8347e-06,6.57906e-06,0.00603609,-0.000366941,0.00131581,0.999335,0.000836489,0.0364613,0.000307074,-0.2427,0.10469,-0.868252,35.0625,1,44298,4476932
right,54,3,0.999335,0.000836489,0.0364613,0.000307074,-0.736797,-0.0797074,9.78545,0.342254,-0.203065,0.826093,-0.00736832,-0.000803078,0.0978545,1,3.01805e-05,-1.8347e-06,6.57906e-06,0.00603609,-0.000366941,0.00131581,0.999335,0.000836489,0.0364613,0.000307074,-0.2427,0.10469,-0.868252,35.0625,1,44298,4476932
right,54,4,0.999335,0.000872671,0.0364548,0.000287752,-0.730063,-0.0605693,9.77982,0.354811,-0.184793,0.81783,-0.00730224,-0.000617452,0.097798,1,5.9329e-05,-8.29272e-06,1.05332e-05,0.0118658,-0.00165854,0.00210663,0.999335,0.000872671,0.0364548,0.000287752,-0.245167,0.1062,-0.869722,35.0625,1,44299,4477032
right,54,5,0.999335,0.000872671,0.0364548,0.000287752,-0.730063,-0.0605693,9.77982,0.354811,-0.184793,0.81783,-0.00730224,-0.000617452,0.097798,1,5.9329e-05,-8.29272e-06,1.05332e-05,0.0118658,-0.00165854,0.00210663,0.999335,0.000872671,0.0364548,0.000287752,-0.245167,0.1062,-0.869722,35.0625,1,44299,4477032
right,54,6,0.999335,0.000872671,0.0364548,0.000287752,-0.730063,-0.0605693,9.77982,0.354811,-0.184793,0.81783,-0.00730224,-0.000617452,0.097798,1,5.9329e-05,-8.29272e-06,1.05332e-05,0.0118658,-0.00165854,0.00210663,0.999335,0.000872671,0.0364548,0.000287752,-0.245167,0.1062,-0.869722,35.0625,1,44299,4477032
left,72,1,0.999335,0.000886168,0.0364485,0.00031758,-0.726976,-0.067975,9.78109,0.357253,-0.190996,0.819582,-0.00727085,-0.000687774,0.0978107,1,3.96464e-05,-5.70339e-06,1.83955e-05,0.00792928,-0.00114068,0.0036791,0.999335,0.000886168,0.0364485,0.00031758,-0.245578,0.105672,-0.867207,35.0625,1,44300,4477132
left,72,2,0.999335,0.000886168,0.0364485,0.00031758,-0.726976,-0.067975,9.78109,0.357253,-0.190996,0.819582,-0.00727085,-0.000687774,0.0978107,1,3.96464e-05,-5.70339e-06,1.83955e-05,0.00792928,-0.00114068,0.0036791,0.999335,0.000886168,0.0364485,0.00031758,-0.245578,0.105672,-0.867207,35.0625,1,44300,4477132
left,72,3,0.999335,0.000886168,0.0364485,0.00031758,-0.726976,-0.067975,9.78109,0.357253,-0.190996,0.819582,-0.00727085,-0.000687774,0.0978107,1,3.96464e-05,-5.70339e-06,1.83955e-05,0.00792928,-0.00114068,0.0036791,0.999335,0.000886168,0.0364485,0.00031758,-0.245578,0.105672,-0.867207,35.0625,1,44300,4477132
left,72,4,0.999335,0.000919762,0.0364534,0.000330831,-0.735862,-0.0747307,9.7821,0.34786,-0.201333,0.820479,-0.00735769,-0.000757138,0.097821,1,4.89243e-05,4.64148e-06,1.76263e-05,0.00978485,0.000928297,0.00352525,0.999335,0.000919762,0.0364534,0.000330831,-0.245587,0.104714,-0.868238,35.0625,1,44301,4477232
right,55,1,0.999335,0.000919762,0.0364534,0.000330831,-0.735862,-0.0747307,9.7821,0.34786,-0.201333,0.820479,-0.00735769,-0.000757138,0.097821,1,4.89243e-05,4.64148e-06,1.76263e-05,0.00978485,0.000928297,0.00352525,0.999335,0.000919762,0.0364534,0.000330831,-0.245587,0.104714,-0.868238,35.0625,1,44301,4477232
right,55,2,0.999335,0.000919762,0.0364534,0.000330831,-0.735862,-0.0747307,9.7821,0.34786,-0.201333,0.820479,-0.00735769,-0.000757138,0.097821,1,4.89243e-05,4.64148e-06,1.76263e-05,0.00978485,0.000928297,0.00352525,0.999335,0.000919762,0.0364534,0.000330831,-0.245587,0.104714,-0.868238,35.0625,1,44301,4477232
right,55,3,0.999335,0.000944434,0.0364555,0.000339296,-0.726876,-0.0816122,9.7908,0.355896,-0.209025,0.827222,-0.00726899,-0.000825088,0.097908,1,4.51915e-05,-1.25752e-06,8.01696e-06,0.00903829,-0.000251505,0.00160339,0.999335,0.000944434,0.0364555,0.000339296,-0.244152,0.10519,-0.868234,35.0625,1,44302,4477332
right,55,4,0.999335,0.000944434,0.0364555,0.000339296,-0.726876,-0.0816122,9.7908,0.355896,-0.209025,0.827222,-0.00726899,-0.000825088,0.097908,1,4.51915e-05,-1.25752e-06,8.01696e-06,0.00903829,-0.000251505,0.00160339,0.999335,0.000944434,0.0364555,0.000339296,-0.244152,0.10519,-0.868234,35.0625,1,44302,4477332
right,55,5,0.999335,0.000944434,0.0364555,0.000339296,-0.726876,-0.0816122,9.7908,0.355896,-0.209025,0.827222,-0.00726899,-0.000825088,0.097908,1,4.51915e-05,-1.25752e-06,8.01696e-06,0.00903829,-0.000251505,0.00160339,0.999335,0.000944434,0.0364555,0.000339296,-0.244152,0.10519,-0.868234,35.0625,1,44302,4477332
right,55,6,0.999335,0.000961256,0.0364409,0.000333197,-0.739038,-0.0694205,9.78184,0.343075,-0.199719,0.822211,-0.00739381,-0.000702084,0.0978181,1,3.95534e-05,-1.76261e-05,9.55335e-06,0.00791067,-0.00352521,0.00191067,0.999335,0.000961256,0.0364409,0.000333197,-0.244645,0.105203,-0.868737,35.0625,1,44303,4477432
left,73,1,0.999335,0.000961256,0.0364409,0.000333197,-0.739038,-0.0694205,9.78184,0.343075,-0.199719,0.822211,-0.00739381,-0.000702084,0.0978181,1,3.95534e-05,-1.76261e-05,9.55335e-06,0.00791067,-0.00352521,0.00191067,0.999335,0.000961256,0.0364409,0.000333197,-0.244645,0.105203,-0.868737,35.0625,1,44303,4477432
left,73,2,0.999335,0.000961256,0.0364409,0.000333197,-0.739038,-0.0694205,9.78184,0.343075,-0.199719,0.822211,-0.00739381,-0.000702084,0.0978181,1,3.95534e-05,-1.76261e-05,9.55335e-06,0.00791067,-0.00352521,0.00191067,0.999335,0.000961256,0.0364409,0.000333197,-0.244645,0.105203,-0.868737,35.0625,1,44303,4477432
left,73,3,0.999335,0.000989584,0.0364441,0.000335944,-0.730712,-0.075654,9.78071,0.352555,-0.201607,0.821473,-0.00730713,-0.000767002,0.097807,1,5.28414e-05,-1.47551e-07,8.58495e-06,0.0105683,-2.95103e-05,0.00171699,0.999335,0.000989584,0.0364441,0.000335944,-0.245542,0.102754,-0.867777,35.0625,1,44304,4477532
right,56,1,0.999335,0.000989584,0.0364441,0.000335944,-0.730712,-0.075654,9.78071,0.352555,-0.201607,0.821473,-0.00730713,-0.000767002,0.097807,1,5.28414e-05,-1.47551e-07,8.58495e-06,0.0105683,-2.95103e-05,0.00171699,0.999335,0.000989584,0.0364441,0.000335944,-0.245542,0.102754,-0.867777,35.0625,1,44304,4477532
right,56,2,0.999335,0.000989584,0.0364441,0.000335944,-0.730712,-0.075654,9.78071,0.352555,-0.201607,0.821473,-0.00730713,-0.000767002,0.097807,1,5.28414e-05,-1.47551e-07,8.58495e-06,0.0105683,-2.95103e-05,0.00171699,0.999335,0.000989584,0.0364441,0.000335944,-0.245542,0.102754,-0.867777,35.0625,1,44304,4477532
right,56,3,0.999335,0.00100783,0.0364542,0.00034349,-0.728124,-0.0659879,9.7872,0.354135,-0.193513,0.823696,-0.00728049,-0.000667388,0.097872,1,3.74819e-05,3.78102e-06,1.18355e-05,0.00749639,0.000756203,0.00236711,0.999335,0.00100783,0.0364542,0.00034349,-0.245596,0.103757,-0.869269,35.0625,1,44305,4477632
right,56,4,0.999335,0.00100783,0.0364542,0.00034349,-0.728124,-0.0659879,9.7872,0.354135,-0.193513,0.823696,-0.00728049,-0.000667388,0.097872,1,3.74819e-05,3.78102e-06,1.18355e-05,0.00749639,0.000756203,0.00236711,0.999335,0.00100783,0.0364542,0.00034349,-0.245596,0.103757,-0.869269,35.0625,1,44305,4477632
right,56,5,0.999335,0.00100783,0.0364542,0.00034349,-0.728124,-0.0659879,9.7872,0.354135,-0.193513,0.823696,-0.00728049,-0.000667388,0.097872,1,3.74819e-05,3.78102e-06,1.18355e-05,0.00749639,0.000756203,0.00236711,0.999335,0.00100783,0.0364542,0.00034349,-0.245596,0.103757,-0.869269,35.0625,1,44305,4477632
right,56,6,0.999335,0.00104735,0.0364609,0.000354731,-0.729994,-0.0727981,9.78106,0.353965,-0.203423,0.820977,-0.00729973,-0.00074081,0.0978106,1,6.51386e-05,1.00604e-06,5.92832e-06,0.0130277,0.000201208,0.00118566,0.999335,0.00104735,0.0364609,0.000354731,-0.244641,0.104236,-0.869263,35.0625,1,44306,4477732
left,74,1,0.999335,0.00104735,0.0364609,0.000354731,-0.729994,-0.0727981,9.78106,0.353965,-0.203423,0.820977,-0.00729973,-0.00074081,0.0978106,1,6.51386e-05,1.00604e-06,5.92832e-06,0.0130277,0.000201208,0.00118566,0.999335,0.00104735,0.0364609,0.000354731,-0.244641,0.104236,-0.869263,35.0625,1,44306,4477732
