source,frame_id,point_id,x,y,z,doppler,snr,noise
right,52,1,2.6514,2.0541,-0.7138,0,121,512
right,52,2,0.1785,0.8065,-0.2294,-0.2882,155,661
right,52,3,0.0637,1.3576,1.6571,-0.2882,159,587
right,52,4,-4.1109,8.0218,-1.9184,-0.2882,205,463
right,53,1,0.3824,2.4862,-0.5354,-0.8645,170,423
right,53,2,0.2294,0.7935,-0.2294,-0.2882,151,658
right,53,3,0.1275,1.3531,1.6571,-0.2882,152,595
right,53,4,-3.8368,8.0871,-2.1925,-0.2882,206,458
right,54,1,0.2549,1.2518,1.7208,0,183,569
right,54,2,2.7533,1.9153,-0.7138,0,119,518
right,54,3,-3.8368,8.2161,-1.6444,-0.5763,193,453
right,54,4,0.204,0.8004,-0.2294,-0.2882,164,658
right,55,1,0.2549,1.1591,1.7846,0,179,582
right,55,2,-4.0153,8.7499,0.5736,-0.5763,199,443
right,55,3,0.204,0.8004,-0.2294,-0.2882,146,676
right,55,4,2.4474,2.3471,-0.5099,-0.2882,129,540
right,56,1,0.1912,1.0679,1.8483,0,177,586
right,56,2,-4.3021,8.5886,0.8604,-0.5763,176,451
right,56,3,0.204,0.8004,-0.2294,-0.2882,129,680
right,56,4,2.3901,2.072,-0.5736,-0.2882,130,540
right,57,1,0.1912,1.0679,1.8483,0,179,583
right,57,2,7.3168,4.394,2.0905,0,113,417
right,57,3,0.5609,1.5539,-0.4589,-0.8645,127,501
right,57,4,0.4143,2.7439,-0.2486,-0.8645,152,432
right,57,5,-4.385,7.8035,-2.1925,-0.5763,177,448
right,57,6,0.204,0.8004,-0.2294,-0.2882,142,677
right,57,7,2.5494,2.1633,-0.6119,-0.2882,137,536
right,58,1,-4.385,7.989,-1.3703,-0.5763,182,458
right,58,2,-3.7285,8.6652,0.8604,-0.5763,168,456
right,58,3,0.2294,0.7857,-0.2549,-0.2882,153,675
right,58,4,0.1275,1.1799,1.7846,-0.2882,159,599
right,58,5,2.4474,2.3226,-0.6119,-0.2882,139,535
right,59,1,-4.4869,8.2894,-0.2804,-0.5763,192,455
right,59,2,0.2294,0.7857,-0.2549,-0.2882,160,667
right,59,3,0.1275,1.1799,1.7846,-0.2882,147,605
right,59,4,2.6514,2.0868,-0.6119,-0.2882,126,542
right,60,1,0.3569,1.5976,-0.5099,-0.8645,120,498
right,60,2,-5.8891,7.3436,0.5609,-0.5763,154,461
right,60,3,0.2294,0.7857,-0.2549,-0.2882,156,667
right,60,4,0.0637,1.1851,1.7846,-0.2882,140,608
right,60,5,2.5494,2.1633,-0.6119,-0.2882,133,545
right,61,1,-1.3703,9.0968,-0.5481,-0.5763,160,463
right,61,2,-8.2218,3.8245,-1.6444,-0.5763,160,463
right,61,3,0.2549,0.7689,-0.2804,-0.2882,147,671
right,61,4,0.0637,1.083,1.8483,-0.2882,151,598
right,61,5,2.7533,1.9502,-0.6119,-0.2882,135,538
right,62,1,-1.6444,9.0013,-1.0962,-0.5763,147,474
right,62,2,-7.9477,4.1177,-2.1925,-0.5763,147,474
right,62,3,0.2294,0.8004,-0.204,-0.2882,154,661
right,62,4,0.1275,1.0774,1.8483,-0.2882,155,595
right,62,5,2.5494,2.2359,-0.5099,-0.2882,126,541
right,63,1,0.3187,1.037,1.8483,0,184,571
right,63,2,0.6883,2.4483,-0.3824,-0.8645,126,453
right,63,3,-2.7406,8.7302,-1.0962,-0.5763,153,466
right,63,4,-8.7699,2.0826,-1.9184,-0.5763,153,466
right,63,5,-3.7285,8.6652,0.8604,-0.5763,147,457
right,63,6,0.2804,0.784,-0.204,-0.2882,130,666
right,63,7,2.6514,2.114,-0.5099,-0.2882,120,535
right,64,1,0.2549,0.934,1.912,0,192,565
right,64,2,0.6883,2.4195,-0.5354,-0.8645,146,453
right,64,3,-4.385,8.101,-0.2741,-0.5763,164,465
right,64,4,-3.4417,8.9681,0.8604,-0.5763,149,462
right,64,5,0.2804,0.784,-0.204,-0.2882,135,666
right,65,1,-0.102,1.5457,-3.0593,0,120,520
right,65,2,2.8553,1.7976,-0.6119,0,120,520
right,65,3,-5.6087,7.5756,-0.2804,-0.5763,172,459
right,65,4,0.1912,0.5945,-0.153,-0.2882,148,659
