source,frame_id,imu_idx,quat_w,quat_x,quat_y,quat_z,accel_x,accel_y,accel_z,free_accel_x,free_accel_y,free_accel_z,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z,rate_x,rate_y,rate_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,temperature,status_byte,packet_counter,time_fine
right,15,5,0.999138,-0.00605473,0.0410742,-3.67566e-05,-0.870305,-0.04031,9.76401,-0.512612,-0.0213505,0.795208,-0.0087031,-0.00041031,0.0976401,1,3.65526e-05,-2.72101e-07,4.16082e-06,0.00731052,-5.44201e-05,0.000832164,0.999138,-0.00605473,0.0410742,-3.67566e-05,0.560848,0.123331,-0.73114,34.75,1,5951,7198756
right,15,6,0.999138,-0.00605473,0.0410742,-3.67566e-05,-0.870305,-0.04031,9.76401,-0.512612,-0.0213505,0.795208,-0.0087031,-0.00041031,0.0976401,1,3.65526e-05,-2.72101e-07,4.16082e-06,0.00731052,-5.44201e-05,0.000832164,0.999138,-0.00605473,0.0410742,-3.67566e-05,0.560848,0.123331,-0.73114,34.75,1,5951,7198756
left,33,1,0.999139,-0.00601478,0.0410585,-2.01713e-05,-0.774876,-0.056283,9.77679,-0.408023,-0.0409045,0.807385,-0.0077519,-0.000570616,0.0977676,1,3.84022e-05,-1.61338e-05,1.78446e-05,0.00768044,-0.00322676,0.00356891,0.999139,-0.00601478,0.0410585,-2.01713e-05,0.561794,0.122853,-0.732165,34.75,1,5952,7198856
left,33,2,0.999139,-0.00601478,0.0410585,-2.01713e-05,-0.774876,-0.056283,9.77679,-0.408023,-0.0409045,0.807385,-0.0077519,-0.000570616,0.0977676,1,3.84022e-05,-1.61338e-05,1.78446e-05,0.00768044,-0.00322676,0.00356891,0.999139,-0.00601478,0.0410585,-2.01713e-05,0.561794,0.122853,-0.732165,34.75,1,5952,7198856
left,33,3,0.999139,-0.00601478,0.0410585,-2.01713e-05,-0.774876,-0.056283,9.77679,-0.408023,-0.0409045,0.807385,-0.0077519,-0.000570616,0.0977676,1,3.84022e-05,-1.61338e-05,1.78446e-05,0.00768044,-0.00322676,0.00356891,0.999139,-0.00601478,0.0410585,-2.01713e-05,0.561794,0.122853,-0.732165,34.75,1,5952,7198856
left,33,4,0.999139,-0.00597121,0.0410515,-9.55719e-06,-0.760043,-0.0835707,9.78324,-0.391789,-0.0628762,0.834213,-0.00760173,-0.000844142,0.0978322,1,4.21553e-05,-6.77446e-06,1.22508e-05,0.00843107,-0.00135489,0.00245016,0.999139,-0.00597121,0.0410515,-9.55719e-06,0.561317,0.123336,-0.731647,34.75,1,5953,7198956
right,16,1,0.999139,-0.00597121,0.0410515,-9.55719e-06,-0.760043,-0.0835707,9.78324,-0.391789,-0.0628762,0.834213,-0.00760173,-0.000844142,0.0978322,1,4.21553e-05,-6.77446e-06,1.22508e-05,0.00843107,-0.00135489,0.00245016,0.999139,-0.00597121,0.0410515,-9.55719e-06,0.561317,0.123336,-0.731647,34.75,1,5953,7198956
right,16,2,0.999139,-0.00597121,0.0410515,-9.55719e-06,-0.760043,-0.0835707,9.78324,-0.391789,-0.0628762,0.834213,-0.00760173,-0.000844142,0.0978322,1,4.21553e-05,-6.77446e-06,1.22508e-05,0.00843107,-0.00135489,0.00245016,0.999139,-0.00597121,0.0410515,-9.55719e-06,0.561317,0.123336,-0.731647,34.75,1,5953,7198956
right,16,3,0.99914,-0.00594027,0.0410477,-3.46436e-06,-0.773995,-0.0987875,9.77031,-0.399115,-0.0689763,0.821401,-0.0077407,-0.000993786,0.097703,1,2.97184e-05,-3.90989e-06,6.6739e-06,0.00594368,-0.000781978,0.00133478,0.99914,-0.00594027,0.0410477,-3.46436e-06,0.561774,0.12335,-0.732659,34.75,1,5954,7199056
right,16,4,0.99914,-0.00594027,0.0410477,-3.46436e-06,-0.773995,-0.0987875,9.77031,-0.399115,-0.0689763,0.821401,-0.0077407,-0.000993786,0.097703,1,2.97184e-05,-3.90989e-06,6.6739e-06,0.00594368,-0.000781978,0.00133478,0.99914,-0.00594027,0.0410477,-3.46436e-06,0.561774,0.12335,-0.732659,34.75,1,5954,7199056
