frame_id	accel_x	accel_y	accel_z	free_accel_x	free_accel_y	free_accel_z	delta_v_x	delta_v_y	delta_v_z	delta_q_w	delta_q_x	delta_q_y	delta_q_z	rate_x	rate_y	rate_z	quat_w	quat_x	quat_y	quat_z	mag_x	mag_y	mag_z	temperature	status_byte	packet_counter	time_fine
37	-0.716818	-0.0443209	9.73658	0.0634	-0.510589	0.92578	-0.00717517	-0.0004568	0.0973653	1	6.88285e-05	-3.59472e-05	1.31651e-05	0.0137657	-0.00718943	0.00263302	0	0	0	0	0.0782634	0.513087	-0.995002	33.8125	1	40982	4148277
38	-0.83011	-0.0994608	9.75551	-0.0326317	-0.540504	0.987371	-0.00830113	-0.000998493	0.097555	1	1.73469e-05	-4.54237e-07	3.01413e-05	0.00346938	-9.08475e-05	0.00602826	0	0	0	0	0.076452	0.506274	-0.995145	33.8125	1	40985	4148577
39	-0.787476	-0.0645912	9.77487	-0.0106625	-0.514451	0.982744	-0.00788165	-0.000655583	0.0977481	1	4.86691e-05	-3.53232e-05	9.89246e-06	0.00973382	-0.00706463	0.00197849	0	0	0	0	0.0797443	0.514493	-0.992452	33.8125	1	40988	4148877
40	-0.667538	-0.126667	9.77727	0.12603	-0.583195	0.990053	-0.00668206	-0.00127674	0.0977721	1	5.02208e-05	-3.44177e-05	1.83101e-05	0.0100442	-0.00688353	0.00366202	0	0	0	0	0.0746632	0.506191	-0.989583	33.8125	1	40992	4149277
41	-0.671723	-0.091261	9.80031	0.105362	-0.547659	1.00838	-0.00671873	-0.000925613	0.0980029	1	6.40394e-05	-7.96093e-06	3.34888e-05	0.0128079	-0.00159219	0.00669777	0	0	0	0	0.0800276	0.513188	-1.00157	33.8125	1	40995	4149577
42	-0.793782	-0.111804	9.77215	-0.0179849	-0.574688	0.993685	-0.00794342	-0.0011274	0.097721	1	4.59556e-05	-2.89398e-05	2.33829e-05	0.00919112	-0.00578797	0.00467658	0	0	0	0	0.0742029	0.507144	-0.988045	33.8125	1	40998	4149877
43	-0.677053	-0.0665406	9.78936	0.0984615	-0.535809	1.00297	-0.00677329	-0.000673323	0.0978934	1	4.06913e-05	-1.40873e-05	-3.71029e-06	0.00813827	-0.00281746	-0.000742058	0	0	0	0	0.0772628	0.508786	-0.999639	33.8125	1	41002	4150277
44	-0.678492	-0.0966189	9.78064	0.0948439	-0.564741	0.993299	-0.00678887	-0.000978788	0.097806	1	6.30169e-05	-2.04408e-05	2.00833e-05	0.0126034	-0.00408816	0.00401667	0	0	0	0	0.0784476	0.510061	-0.989514	33.8125	1	41005	4150577
45	-0.741691	-0.0519418	9.77196	0.0368733	-0.528137	0.983937	-0.00742215	-0.000533075	0.0977191	1	6.80479e-05	-2.69454e-05	2.41192e-05	0.0136096	-0.00538908	0.00482384	0	0	0	0	0.0762593	0.508343	-1.00166	33.8125	1	41008	4150877
46	-0.720461	-0.0871767	9.78506	0.0583116	-0.556171	0.992587	-0.00720514	-0.000877794	0.0978505	1	2.90667e-05	-2.88167e-06	2.35102e-05	0.00581333	-0.000576334	0.00470204	0	0	0	0	0.0792461	0.512582	-0.994513	33.8125	1	41012	4151277
47	-0.747981	-0.0922149	9.78284	0.0263767	-0.577533	1.00284	-0.0074821	-0.000932966	0.0978281	1	5.49462e-05	-1.17495e-05	4.40171e-06	0.0109892	-0.0023499	0.000880342	0	0	0	0	0.0750167	0.505799	-0.995149	33.8125	1	41015	4151577
48	-0.728674	-0.0814458	9.79297	0.0481787	-0.561652	1.0019	-0.00728722	-0.000820921	0.0979296	1	3.11209e-05	-2.62845e-06	2.52035e-05	0.00622419	-0.000525689	0.00504071	0	0	0	0	0.0796949	0.51453	-0.994472	33.8125	1	41018	4151877
