frame_id,accel_x,accel_y,accel_z,free_accel_x,free_accel_y,free_accel_z,delta_v_x,delta_v_y,delta_v_z,delta_q_w,delta_q_x,delta_q_y,delta_q_z,rate_x,rate_y,rate_z,quat_w,quat_x,quat_y,quat_z,mag_x,mag_y,mag_z,temperature,status_byte,packet_counter,time_fine
56,-0.615367,-0.011205,9.78485,0.133783,-0.534626,1.01445,-0.00615675,-0.000122425,0.0978483,1,5.17945e-05,-1.57467e-05,1.94388e-05,0.0103589,-0.00314933,0.00388777,0,0,0,0,0.0819785,0.479904,-1.02404,34.8125,1,25176,2566270
57,-0.885525,-0.092333,9.77071,-0.130519,-0.621054,1.00752,-0.00885628,-0.000935173,0.0977069,1,6.28419e-05,-5.03379e-06,-2.47341e-05,0.0125684,-0.00100676,-0.00494683,0,0,0,0,0.0806385,0.481768,-1.01844,34.8125,1,25180,2566670
58,-0.932591,-0.0356783,9.77185,-0.17982,-0.565305,1.01949,-0.00932606,-0.000368786,0.0977184,1,6.07967e-05,-8.10083e-07,6.47816e-06,0.0121593,-0.000162017,0.00129563,0,0,0,0,0.0786723,0.479887,-1.0215,34.8125,1,25183,2566970
59,-0.85008,-0.0757888,9.77094,-0.0740124,-0.608654,1.01852,-0.00850157,-0.000767826,0.0977093,1,4.96561e-05,-4.01574e-06,1.3758e-05,0.00993122,-0.000803148,0.0027516,0,0,0,0,0.0805403,0.483285,-1.02143,34.8125,1,25186,2567270
60,-0.893591,-0.0622791,9.7734,-0.13256,-0.595796,1.01717,-0.00893527,-0.000630675,0.097734,1,3.86593e-05,3.19274e-06,1.83449e-05,0.00773186,0.000638547,0.00366897,0,0,0,0,0.0801812,0.478863,-1.01951,34.8125,1,25190,2567670
61,-0.879302,-0.0321976,9.77355,-0.113909,-0.576049,1.01323,-0.00879163,-0.000331223,0.0977356,1,4.57243e-05,7.03905e-06,1.76037e-05,0.00914485,0.00140781,0.00352074,0,0,0,0,0.0810086,0.481845,-1.02298,34.8125,1,25193,2567970
62,-0.884336,-0.0562677,9.76967,-0.110547,-0.595314,1.01473,-0.00884863,-0.000573793,0.0976961,1,5.58178e-05,-2.70234e-05,1.1869e-05,0.0111636,-0.00540468,0.0023738,0,0,0,0,0.0796877,0.478876,-1.02001,34.8125,1,25196,2568270
63,-0.908551,-0.032878,9.7758,-0.132774,-0.56515,1.02079,-0.00908952,-0.000338808,0.0977576,1,4.96806e-05,-2.05226e-05,1.7326e-05,0.00993612,-0.00410452,0.00346519,0,0,0,0,0.0799923,0.479965,-1.02655,34.8125,1,25200,2568670
64,-0.820841,-0.0529769,9.7757,-0.0362973,-0.594645,1.01571,-0.00820964,-0.000539831,0.0977569,1,4.99748e-05,-6.38134e-06,1.77229e-05,0.00999497,-0.00127627,0.00354459,0,0,0,0,0.0805768,0.481813,-1.02096,34.8125,1,25203,2568970
65,-0.856336,-0.0321038,9.77849,-0.0789678,-0.575297,1.02142,-0.00856515,-0.000330753,0.0977848,1,4.73763e-05,-9.25953e-06,2.62185e-05,0.00947526,-0.00185191,0.00524371,0,0,0,0,0.0800298,0.481383,-1.024,34.8125,1,25206,2569270
66,-0.84927,-0.0983058,9.78298,-0.0664634,-0.644777,1.02249,-0.00849527,-0.000990205,0.0978295,1,3.41851e-05,-1.33982e-05,2.70026e-05,0.00683703,-0.00267965,0.00540053,0,0,0,0,0.0819794,0.482795,-1.02196,34.8125,1,25210,2569670
67,-0.776402,-0.0545797,9.79066,0.00630654,-0.609775,1.03054,-0.00776735,-0.00055261,0.0979063,1,3.31124e-05,-1.70953e-05,2.11969e-05,0.00662247,-0.00341905,0.00423937,0,0,0,0,0.0805636,0.478931,-1.02355,34.8125,1,25213,2569970
68,-0.660536,-0.0585947,9.78238,0.132394,-0.608239,1.00941,-0.00660975,-0.000592618,0.0978234,1,3.26706e-05,-2.25472e-05,2.1134e-05,0.00653412,-0.00450944,0.0042268,0,0,0,0,0.0810537,0.48133,-1.02148,34.8125,1,25216,2570270
69,-0.804429,-0.0554074,9.7854,-0.0152292,-0.606823,1.02273,-0.00804654,-0.000562786,0.0978538,1,4.24124e-05,-1.16175e-05,2.55686e-05,0.00848247,-0.00232349,0.00511371,0,0,0,0,0.0791904,0.479856,-1.01999,34.8125,1,25220,2570670
70,-0.778755,-0.0333252,9.78712,0.022522,-0.586002,1.0207,-0.00778947,-0.000342062,0.097871,1,4.26191e-05,-9.94504e-06,3.00649e-05,0.00852382,-0.00198901,0.00601299,0,0,0,0,0.0810252,0.482315,-1.02196,34.8125,1,25223,2570970
71,-0.710192,-0.0563091,9.78748,0.084509,-0.611199,1.01982,-0.00710495,-0.000571516,0.0978746,1,4.21218e-05,-1.5557e-05,1.26568e-05,0.00842435,-0.0031114,0.00253136,0,0,0,0,0.0806248,0.477441,-1.02207,34.8125,3,25226,2571270
72,-0.76114,-0.0569723,9.7868,0.04097,-0.605529,1.01775,-0.00761466,-0.000580084,0.0978677,1,5.11687e-05,-1.68199e-05,2.27075e-05,0.0102337,-0.00336398,0.0045415,0,0,0,0,0.0810243,0.479424,-1.02405,34.8125,3,25230,2571670
73,-0.769751,-0.0621655,9.77799,0.036531,-0.61692,1.01547,-0.00769939,-0.000630634,0.0977797,1,4.43514e-05,-9.73227e-06,1.98335e-05,0.00887029,-0.00194645,0.00396671,0,0,0,0,0.0806542,0.479347,-1.0195,34.8125,3,25233,2571970
74,-0.780385,-0.0464227,9.78329,0.0192311,-0.600223,1.01725,-0.00780603,-0.000475751,0.0978326,1,5.63188e-05,-1.13172e-05,3.23022e-05,0.0112638,-0.00226345,0.00646044,0,0,0,0,0.0785613,0.479968,-1.02604,34.8125,3,25236,2572270
75,-0.809478,-0.0572759,9.78,-0.0083629,-0.616541,1.01129,-0.00809849,-0.000584105,0.0977997,1,5.54918e-05,-1.91573e-05,3.03781e-05,0.0110984,-0.00383146,0.00607561,0,0,0,0,0.0815514,0.481796,-1.02046,34.8125,3,25240,2572670
76,-0.86854,-0.0530855,9.7733,-0.0551321,-0.619169,1.0132,-0.00868655,-0.000540848,0.0977328,1,4.90601e-05,-6.03539e-06,2.32404e-05,0.00981202,-0.00120708,0.00464808,0,0,0,0,0.0800578,0.478953,-1.02456,34.8125,3,25243,2572970
77,-0.795463,-0.076052,9.78177,0.0118103,-0.637743,1.01895,-0.00795631,-0.000770354,0.0978175,1,4.85125e-05,-8.72496e-06,2.15602e-05,0.0097025,-0.00174499,0.00431203,0,0,0,0,0.0810167,0.481357,-1.02299,34.8125,3,25246,2573270
78,-0.778584,-0.0691532,9.75901,0.0421491,-0.650963,0.991596,-0.00779053,-0.000702882,0.0975896,1,5.65685e-05,-2.42141e-05,1.98768e-05,0.0113137,-0.00484282,0.00397536,0,0,0,0,0.0797124,0.478858,-1.019,34.8125,3,25250,2573670
79,-0.799294,-0.0590972,9.78501,0.0102053,-0.620449,1.01579,-0.00799512,-0.000601392,0.0978498,1,5.19063e-05,-1.12676e-05,1.63706e-05,0.0103813,-0.00225352,0.00327413,0,0,0,0,0.0824843,0.479882,-1.02303,34.8125,3,25253,2573970
80,-0.818258,-0.0505264,9.77264,-0.00248664,-0.611051,1.00999,-0.00818327,-0.000515349,0.0977263,1,4.92594e-05,-3.65265e-06,2.79734e-05,0.00985188,-0.000730529,0.00559468,0,0,0,0,0.0806253,0.478886,-1.02103,34.8125,3,25256,2574270
81,-0.774425,-0.0541283,9.77129,0.0427527,-0.627328,1.00394,-0.00774412,-0.000553646,0.0977129,1,6.27097e-05,6.47841e-07,7.00396e-06,0.0125419,0.000129568,0.00140079,0,0,0,0,0.0805351,0.479916,-1.02403,34.8125,3,25260,2574670
82,-0.879415,-0.0559067,9.7805,-0.0674792,-0.625675,1.01924,-0.00879854,-0.000569549,0.0978045,1,5.08449e-05,-2.26477e-05,3.04726e-05,0.010169,-0.00452955,0.00609452,0,0,0,0,0.0810864,0.480824,-1.02048,34.8125,3,25263,2574970
83,-0.759711,-0.0607316,9.78202,0.0605672,-0.638351,1.0146,-0.00760161,-0.000616962,0.0978198,1,4.86187e-05,-2.30857e-05,8.83635e-06,0.00972374,-0.00461715,0.00176727,0,0,0,0,0.0786111,0.481377,-1.02298,34.8125,3,25266,2575270
84,-0.761576,-0.053571,9.78785,0.0547265,-0.633464,1.02144,-0.00761927,-0.000546841,0.0978782,1,5.48884e-05,-1.80933e-05,2.53846e-05,0.0109777,-0.00361867,0.00507691,0,0,0,0,0.0800056,0.482847,-1.02397,34.8125,3,25270,2575670
